"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 19 52 20 100 3.87
"2" "kukd" 414 0 0 1 NA 215 25 216 26 100 1.93
"3" "kuku" 1935 0 0 1 NA 1105 61 1104 48 100 1.75
"4" "pkd" 924 0 0 1 NA 462 40 462 33 100 2
"5" "pku" 2103 0 0 1 NA 1386 85 1386 84 100 1.52
"6" "pp" 17027 0 0 1 NA 4828 127 4819 139 100 3.53
"7" "tdkd" 84 0.1 NA 0.9 NA 60 19 57 15 100 1.4
"8" "tdku" 70 0 0 1 NA 34 9 36 8 100 2.06
"9" "tdp" 1111 0 0 1 NA 622 41 618 42 100 1.79
"10" "tdtd" 223 0.18 NA 0.82 NA 169 51 158 51 100 1.32
"11" "tukd" 102 0.35 NA 0.68 NA 95 16 96 14 100 1.07
"12" "tuku" 1 0.6 NA 0.73 NA 1 2 1 1 100 1
"13" "tup" 521 0.01 NA 0.99 NA 424 52 425 36 100 1.23
"14" "tutd" 110 0.53 NA 0.49 NA 111 17 111 16 100 0.99
"15" "tutu" 3800 0 0 1 NA 2669 98 2657 113 100 1.42
