"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 52 18 49 15 100 3.87
"2" "kukd" 368 0 0 1 NA 191 28 190 21 100 1.93
"3" "kuku" 1717 0 0 1 NA 952 51 955 50 100 1.8
"4" "pkd" 845 0 0 1 NA 411 25 412 26 100 2.06
"5" "pku" 1853 0 0 1 NA 1192 66 1200 71 100 1.55
"6" "pp" 15943 0 0 1 NA 4148 102 4152 96 100 3.84
"7" "tdkd" 78 0.13 NA 0.88 NA 56 19 53 17 100 1.39
"8" "tdku" 57 0 0 1 NA 29 8 30 9 100 1.97
"9" "tdp" 1021 0 0 1 NA 528 34 527 39 100 1.93
"10" "tdtd" 200 0.07 NA 0.93 NA 136 39 134 37 100 1.47
"11" "tukd" 88 0.35 NA 0.68 NA 84 13 84 12 100 1.05
"12" "tuku" 1 0.49 NA 0.81 NA 1 2 0 0 100 1
"13" "tup" 430 0.01 NA 0.99 NA 357 37 362 33 100 1.2
"14" "tutd" 91 0.41 NA 0.62 NA 87 14 88 12 100 1.05
"15" "tutu" 3201 0 0 1 NA 2186 90 2184 93 100 1.46
