"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 49 20 46 19 100 3.84
"2" "kukd" 350 0 0 1 NA 173 25 172 21 100 2.02
"3" "kuku" 1567 0 0 1 NA 844 53 840 55 100 1.86
"4" "pkd" 800 0 0 1 NA 374 28 374 27 100 2.14
"5" "pku" 1701 0 0 1 NA 1054 48 1054 47 100 1.61
"6" "pp" 15175 0 0 1 NA 3667 85 3670 96 100 4.14
"7" "tdkd" 74 0.0600000000000001 NA 0.94 NA 45 15 42 13 100 1.64
"8" "tdku" 52 0 0 1 NA 26 8 26 6 100 2
"9" "tdp" 949 0 0 1 NA 460 38 464 32 100 2.06
"10" "tdtd" 175 0.07 NA 0.93 NA 110 38 107 39 100 1.59
"11" "tukd" 75 0.47 NA 0.56 NA 73 12 73 13 100 1.03
"12" "tuku" 1 0.54 NA 0.75 NA 1 1 1 1 100 1
"13" "tup" 375 0 0 1 NA 312 24 313 25 100 1.2
"14" "tutd" 76 0.66 NA 0.36 NA 80 14 82 10 100 0.95
"15" "tutu" 2807 0 0 1 NA 1873 90 1872 87 100 1.5
