"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
62 198 1187 561 1678 5487 79 38 670 279 113 514 110 3274 NA
53 264 1273 561 1722 5498 62 49 662 140 98 526 132 2971 3
47 253 1394 524 1540 5366 63 30 684 181 115 563 111 3037 7
84 285 1152 567 1565 5473 63 19 609 290 99 533 151 3258 1
89 245 1375 510 1581 5487 81 46 658 157 108 507 108 3166 NA
74 252 1247 496 1545 5434 69 37 780 168 112 526 116 3292 NA
43 271 1210 539 1447 5495 55 16 711 190 124 511 153 3263 1
39 227 1309 472 1540 5401 69 50 629 162 114 453 94 3096 3
49 238 1287 512 1630 5676 62 45 644 175 103 513 105 2983 NA
76 222 1218 518 1575 5433 44 48 705 125 109 502 119 2994 NA
32 226 1318 528 1615 5325 60 49 744 219 108 446 149 3108 1
70 219 1255 517 1653 5604 40 38 786 168 107 498 120 2985 2
85 227 1218 504 1520 5408 41 58 687 175 120 472 139 3089 1
51 269 1199 507 1568 5304 81 30 724 350 98 433 108 3048 NA
70 199 1211 495 1489 5668 40 39 747 98 123 456 115 3032 1
62 279 1327 538 1697 5554 36 63 765 135 104 474 125 3106 NA
71 237 1253 570 1521 5414 51 37 631 148 103 526 137 3143 3
33 199 1279 495 1545 5595 44 54 734 220 110 484 158 3023 2
51 209 1238 506 1643 5504 84 50 643 146 125 501 136 2923 5
64 231 1342 511 1718 5579 75 38 748 267 120 500 141 3238 2
50 252 1168 549 1443 5617 51 33 772 246 105 438 134 3128 NA
45 273 1220 565 1504 5645 45 32 674 143 121 449 154 3108 NA
41 259 1187 495 1487 5451 59 49 731 225 128 486 149 3072 1
47 244 1201 503 1681 5439 51 29 661 157 112 461 86 3129 NA
40 271 1321 461 1579 5431 67 49 683 220 100 465 141 3121 3
37 237 1214 531 1408 5282 77 43 712 162 107 500 127 3171 7
59 230 1193 553 1524 5394 70 22 706 144 122 491 106 3160 6
82 257 1313 535 1639 5530 60 44 670 166 105 449 122 3083 NA
51 274 1115 514 1489 5481 64 50 649 182 99 515 123 3012 1
54 264 1296 510 1647 5369 112 36 657 103 103 511 103 3085 2
51 267 1299 561 1690 5394 66 39 700 119 121 511 125 3223 1
62 243 1198 516 1452 5352 121 37 799 224 104 479 132 3364 NA
52 242 1254 516 1653 5757 67 48 651 181 109 500 125 3231 1
54 228 1298 534 1648 5648 86 57 708 186 95 507 129 3241 1
70 290 1337 503 1488 5214 41 41 663 312 117 476 150 3320 1
67 237 1196 493 1569 5332 55 40 707 210 125 447 113 3121 1
84 215 1235 570 1476 5427 83 42 710 135 101 462 135 3181 NA
68 285 1237 554 1680 5504 61 36 663 225 117 562 105 3166 NA
43 243 1167 525 1545 5411 47 41 704 123 115 521 104 3102 1
41 257 1254 583 1572 5663 93 42 716 130 82 540 144 3173 NA
50 246 1308 511 1640 5425 57 38 650 146 120 554 149 3240 1
63 249 1210 478 1513 5418 67 29 628 216 122 482 120 3299 1
62 290 1118 559 1547 5521 51 40 754 108 106 570 149 2979 1
37 229 1306 473 1557 5420 66 62 715 250 135 465 161 3272 1
46 216 1237 485 1494 5319 51 51 678 176 129 443 121 3094 1
54 212 1249 531 1436 5684 55 48 709 205 108 477 101 3147 NA
51 288 1254 565 1587 5523 72 48 646 218 102 451 111 3338 NA
53 239 1306 464 1681 5436 64 44 678 235 121 483 144 3019 5
57 256 1133 499 1482 5426 61 29 685 223 112 492 113 3123 NA
76 271 1182 512 1500 5603 67 12 738 226 141 442 118 3021 NA
40 290 1278 504 1499 5443 48 44 655 230 90 539 131 3288 NA
61 257 1175 478 1564 5379 42 46 652 223 122 531 144 3165 NA
68 131 1217 515 1553 5510 53 42 711 183 85 511 116 3100 4
38 228 1223 530 1528 5463 41 29 708 176 98 492 140 3088 1
69 235 1361 483 1536 5561 47 58 741 177 99 584 118 2991 NA
69 235 1180 504 1522 5297 84 54 713 222 145 504 132 3246 NA
47 223 1277 552 1692 5541 67 35 663 192 91 490 137 3265 2
62 283 1285 540 1559 5253 116 56 710 206 110 465 122 3206 NA
60 250 1175 495 1534 5359 73 61 705 130 121 564 112 3264 NA
72 256 1291 501 1598 5302 65 46 744 169 107 507 113 3264 7
55 265 1286 539 1708 5539 80 51 706 147 100 479 126 3239 NA
89 248 1270 492 1573 5581 66 48 704 110 131 485 138 3115 6
60 227 1288 512 1582 5194 57 37 663 204 101 223 100 3232 NA
58 243 1232 538 1850 5429 80 60 683 193 89 485 115 3131 NA
80 262 1224 512 1444 5437 71 38 677 176 113 446 131 3071 NA
24 209 1254 468 1615 5546 76 41 648 125 122 505 126 3053 NA
50 227 1146 555 1472 5455 104 53 728 272 100 550 103 3316 NA
44 233 1269 517 1624 5487 33 49 708 172 119 473 133 3258 1
31 256 1246 494 1669 5594 67 35 665 215 109 515 134 3150 NA
83 221 1158 551 1489 5441 54 36 652 147 104 502 162 3382 NA
99 261 1395 547 1527 5511 96 44 734 349 93 525 145 3174 3
57 212 1216 478 1574 5227 49 32 653 222 120 520 143 3132 3
53 225 1247 481 1385 5456 61 43 655 179 88 442 126 3251 1
83 286 1198 521 1547 5618 76 36 633 122 133 490 115 3229 NA
80 187 1127 576 1528 5314 60 39 758 159 117 510 151 3160 1
62 218 1178 508 1459 5419 64 44 685 150 132 522 126 3077 NA
59 273 1185 511 1564 5653 76 49 655 133 110 460 180 3048 NA
63 222 1203 529 1583 5597 72 32 657 163 131 447 58 3171 3
52 237 1237 532 1524 5506 43 35 628 226 129 527 132 3144 NA
93 225 1178 502 1483 5272 50 43 649 241 93 506 103 3092 1
98 232 1226 541 1537 5463 89 30 713 225 106 501 135 3262 2
56 227 1167 531 1460 5610 47 42 655 86 99 515 162 3137 2
50 229 1274 603 1610 5318 90 53 691 176 120 491 101 3156 NA
45 286 1330 529 1566 5452 26 35 647 235 132 460 142 3051 6
43 202 1267 501 1671 5499 66 35 704 268 97 512 121 3046 NA
92 244 1392 451 1581 5424 63 23 758 212 114 520 123 3147 2
51 253 1135 461 1437 5648 35 44 723 210 120 493 135 3223 1
114 290 1307 549 1629 5431 55 38 648 137 117 511 121 3312 3
91 227 1226 527 1650 5387 66 28 679 150 113 483 141 3232 1
62 277 1258 558 1457 5362 81 40 732 333 87 472 115 2992 NA
48 101 1244 523 1546 5560 65 30 697 163 100 463 100 3039 2
42 243 1235 469 1333 5456 75 43 686 147 107 525 126 3156 NA
56 229 1282 460 1717 5498 65 36 682 165 104 522 121 3274 1
63 248 1286 567 1720 5603 66 44 675 142 93 471 147 2956 1
48 255 1230 483 1490 5395 58 34 721 110 106 453 109 3077 1
47 306 1294 544 1625 5632 70 52 654 128 136 425 59 3286 NA
36 225 1174 496 1538 5684 68 30 725 158 123 463 123 2943 NA
