"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
35 202 1142 505 1545 5406 108 52 724 159 97 482 123 3297 NA
36 244 1289 503 1547 5451 69 30 729 170 113 486 121 3011 NA
74 255 1236 559 1485 5330 77 34 678 199 91 469 122 3066 1
49 248 1331 479 1579 5464 69 37 709 216 108 526 118 3168 1
81 120 1267 489 1626 5350 85 38 657 116 107 483 125 2996 1
39 228 1286 485 1454 5328 45 28 628 159 103 522 126 3179 3
52 205 1295 492 1605 5321 49 29 679 287 96 478 118 3146 NA
47 231 1159 539 1661 5591 40 27 642 137 76 508 147 3181 NA
42 198 1270 487 1590 5442 47 34 657 115 106 541 134 3085 NA
40 231 1238 508 1436 5347 54 31 660 147 103 518 134 3154 5
84 266 1238 591 1516 5540 76 56 675 153 116 493 104 3215 3
62 229 1247 542 1607 5463 55 39 677 285 106 506 118 3264 3
46 223 1371 517 1555 5598 70 43 753 97 99 485 140 3260 1
64 227 1311 574 1605 5310 43 33 674 199 96 540 99 3226 1
48 218 1297 473 1442 5197 87 26 708 198 102 433 112 3177 2
62 242 1126 559 1517 5499 51 50 678 197 116 490 124 3096 3
81 123 1378 513 1647 5355 51 48 748 176 101 542 147 3065 NA
47 199 1258 432 1470 5396 95 26 688 190 124 519 90 3265 9
37 269 1221 499 1523 5654 59 37 738 152 122 479 131 2909 NA
30 199 1148 495 1613 5651 56 41 663 105 133 497 147 3235 NA
78 233 1260 531 1659 5288 71 26 664 173 103 533 103 3187 1
68 225 1261 500 1528 5367 68 36 659 173 76 541 112 3335 2
57 237 1317 528 1548 5440 46 46 726 91 129 567 103 3158 4
77 257 1179 582 1554 5384 77 22 699 283 108 476 108 3180 NA
73 266 1290 507 1579 5417 28 30 667 122 90 590 111 3091 1
59 238 1294 522 1581 5403 74 52 727 164 101 423 103 3239 3
59 211 1138 510 1579 5529 107 33 639 158 134 470 114 3000 5
38 251 1179 520 1521 5400 91 58 674 210 103 536 102 3069 7
57 257 1362 530 1647 5536 63 44 703 203 89 543 86 3275 4
61 218 1314 509 1657 5436 76 45 702 127 109 515 142 3077 5
73 223 1204 513 1516 5627 73 37 690 86 90 467 76 3338 NA
43 218 1166 470 1441 5454 44 43 650 178 89 474 113 3157 1
39 246 1175 514 1608 5411 71 38 689 224 125 447 111 3023 NA
56 227 1221 517 1545 5578 44 41 671 183 117 466 91 3033 NA
42 205 1221 479 1496 5477 52 37 729 184 119 529 157 3199 NA
67 225 1346 530 1674 5603 60 34 651 189 114 525 119 3028 NA
71 257 1098 504 1457 5352 47 46 741 212 114 586 98 3197 NA
67 229 1303 575 1681 5606 70 44 711 201 120 494 105 3178 1
78 233 1172 533 1504 5558 59 10 711 234 106 488 112 3097 NA
93 223 1105 482 1564 5614 68 20 628 104 146 533 113 3198 1
38 206 1225 480 726 5406 102 32 663 150 111 524 95 3035 1
33 230 1177 506 1396 5308 70 31 631 187 114 445 120 3129 2
