"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 57 18 55 16 100 3.67
"2" "kukd" 421 0 0 1 NA 224 24 224 19 100 1.88
"3" "kuku" 1995 0 0 1 NA 1147 58 1152 57 100 1.74
"4" "pkd" 944 0 0 1 NA 482 34 474 31 100 1.96
"5" "pku" 2181 0 0 1 NA 1452 80 1449 82 100 1.5
"6" "pp" 17339 0 0 1 NA 5060 107 5069 106 100 3.43
"7" "tdkd" 84 0.15 NA 0.86 NA 63 17 60 17 100 1.33
"8" "tdku" 71 0 0 1 NA 37 9 35 9 100 1.92
"9" "tdp" 1154 0 0 1 NA 652 40 650 46 100 1.77
"10" "tdtd" 225 0.11 NA 0.89 NA 167 44 159 33 100 1.35
"11" "tukd" 103 0.5 NA 0.55 NA 103 13 102 13 100 1
"12" "tuku" 1 0.7 NA 0.62 NA 2 2 1 1 100 0.5
"13" "tup" 547 0 0 1 NA 448 45 448 30 100 1.22
"14" "tutd" 114 0.52 NA 0.5 NA 115 19 114 17 100 0.99
"15" "tutu" 3978 0 0 1 NA 2839 100 2844 96 100 1.4
