"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
44 165 807 334 950 3600 40 13 423 126 85 1 360 99 1900
56 164 827 391 1141 3648 81 31 524 73 62 2 322 71 1910
61 174 833 389 1017 3536 46 33 517 117 78 1 290 97 1799
46 163 963 345 1013 3596 31 24 452 80 72 NA 317 69 1714
47 142 914 343 1099 3706 61 35 447 170 63 1 304 71 1988
51 170 815 357 513 3749 41 25 422 136 87 1 289 64 1757
62 182 882 356 950 3665 34 26 456 57 86 NA 336 104 1790
52 172 877 361 1150 3784 69 31 515 65 75 8 302 58 1972
41 180 845 370 1103 3628 86 39 436 61 66 1 328 74 1927
35 207 865 385 1172 3688 46 31 476 86 59 1 295 79 1879
65 146 820 360 1024 3747 32 13 456 96 64 3 304 84 1869
37 143 862 381 1133 3707 29 21 457 123 67 3 309 75 1965
59 197 925 412 1048 3512 51 42 493 181 87 NA 303 86 1968
52 207 837 354 1032 3703 62 24 444 94 62 4 289 84 1860
43 180 920 393 1083 3662 30 14 455 125 80 13 319 92 1867
34 203 871 399 975 3699 34 24 459 202 64 1 285 75 1928
17 149 882 350 1005 3584 47 37 498 130 75 NA 334 87 1904
69 150 851 391 1159 3588 40 17 426 99 63 1 302 72 1824
59 155 862 387 1057 3793 47 21 427 100 70 2 268 66 1722
36 147 905 340 1143 3564 62 29 416 146 93 3 286 72 1815
37 176 885 363 1088 3505 51 28 436 121 92 1 301 70 1898
36 200 828 353 965 3571 41 26 464 169 78 NA 344 90 1811
17 167 827 383 1046 3695 64 26 503 123 34 NA 340 72 1852
43 197 826 362 1094 3786 56 17 444 166 87 4 316 75 1886
37 161 886 351 976 3617 50 29 485 52 76 1 312 64 1958
42 185 926 400 1033 3637 60 17 470 100 86 1 301 64 1963
33 158 785 358 941 3690 41 31 463 132 74 2 299 67 1935
47 171 794 411 1090 3650 48 25 442 116 76 NA 271 74 1694
26 188 865 394 1004 3713 52 33 499 69 72 1 336 68 1938
32 155 854 363 1099 3617 35 25 486 52 82 2 341 74 1938
58 175 860 389 1045 3815 22 35 452 139 74 NA 332 96 1941
26 216 811 384 958 3519 81 30 419 134 59 NA 336 69 1851
38 173 818 366 1026 3610 67 29 511 97 83 1 299 55 1776
52 222 775 395 956 3719 47 23 478 195 72 NA 309 78 1924
53 161 875 366 990 3661 67 27 472 88 73 NA 318 68 1824
37 183 870 383 1019 3509 37 35 434 126 75 1 298 41 1812
39 162 795 366 1083 3729 33 17 439 128 74 NA 313 58 1821
61 174 907 366 1151 3693 28 15 494 75 84 NA 297 79 1846
29 153 852 374 1100 3729 37 32 503 147 92 NA 329 87 1901
35 166 899 395 1126 3707 48 16 457 110 84 NA 391 94 2081
41 190 823 352 1032 3717 42 19 496 102 82 1 290 74 1885
52 208 886 382 1150 3648 63 29 465 170 51 NA 294 100 1945
50 171 825 377 1103 3678 41 27 467 75 81 2 316 70 1819
74 176 851 397 521 3656 50 37 527 185 60 NA 361 65 1930
49 125 774 386 1064 3612 47 35 499 104 79 NA 376 76 1821
34 195 811 363 976 3533 36 35 431 113 102 3 277 79 1767
41 192 908 380 1106 3696 67 50 479 103 60 NA 356 92 1799
28 161 913 339 1050 3451 69 41 458 111 82 1 309 99 1755
39 180 872 377 1081 3714 78 20 446 119 68 NA 283 84 1808
49 151 862 371 1136 3564 73 21 451 56 87 NA 281 113 1755
43 164 844 371 1050 3712 15 22 423 75 43 1 306 62 1822
51 165 799 361 994 3670 33 24 447 68 84 NA 309 61 1867
43 172 916 313 1060 3651 28 26 440 171 83 NA 320 69 2047
28 180 867 399 1059 3594 32 18 508 147 97 4 337 68 1947
42 157 808 356 1042 3508 35 16 451 195 79 1 331 83 1782
24 153 790 331 981 3796 27 24 463 46 72 1 310 80 1852
88 203 963 398 1102 3552 49 27 439 121 71 NA 325 71 1820
52 158 893 365 1043 3585 18 36 433 93 69 NA 314 86 1852
35 180 833 401 982 3700 33 25 468 117 65 1 285 80 1761
47 165 876 433 1041 3678 32 34 439 140 89 2 341 73 1789
53 170 771 344 1068 3663 30 19 430 144 78 4 336 73 1849
74 210 897 366 1055 3613 51 18 449 76 69 NA 317 103 1819
82 165 866 366 1193 3726 41 29 436 147 68 3 296 81 1951
