"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
78 235 1227 536 1566 5532 65 47 679 163 112 1 462 104 3074
57 215 1288 547 1575 5464 54 21 680 213 111 1 510 85 3189
67 128 1253 484 1609 5368 77 44 691 164 151 1 496 123 3090
52 215 1189 512 1500 5293 67 43 714 163 123 1 552 133 2922
44 254 1342 540 1632 5626 94 48 677 258 107 2 485 106 3061
42 186 1200 475 1510 5212 70 52 690 182 101 9 515 109 2999
98 199 1211 493 1425 5450 107 43 670 200 102 NA 548 115 3161
58 287 1325 548 1557 5326 59 45 755 197 92 NA 454 120 3229
76 269 1235 566 1585 5371 83 29 699 136 112 NA 530 105 3110
45 203 1226 508 1506 5407 54 42 732 145 114 1 515 104 3208
59 201 1181 489 1595 5398 99 38 720 205 118 NA 482 106 3195
65 237 1274 556 1709 5534 66 40 678 146 113 10 489 130 3153
42 205 1338 481 1825 5491 37 44 733 248 93 1 450 91 3140
96 253 1189 510 1498 5470 47 34 701 177 118 NA 520 114 3164
56 250 1283 498 1577 5508 62 43 659 220 113 3 553 101 3249
50 256 1122 614 1411 5519 75 36 680 159 127 5 510 94 3026
42 243 1269 549 1594 5317 63 38 680 127 122 3 499 129 3012
58 232 1233 471 1566 5466 50 40 668 174 88 3 533 101 3267
40 213 1323 495 1687 5391 32 31 713 178 123 3 508 117 3056
80 252 1306 540 1571 5504 54 38 667 139 96 1 523 112 3159
63 210 1209 531 1647 5440 84 35 691 131 113 3 524 110 3115
60 225 1371 540 1750 5639 62 44 610 166 105 1 482 113 3129
77 226 1222 519 1553 5366 70 37 680 213 104 1 503 136 3134
37 224 1253 478 1477 5394 76 32 726 170 122 NA 480 106 3322
108 235 1235 551 1524 5497 79 60 709 174 113 NA 478 91 3016
65 206 1295 529 1582 5668 39 21 624 202 114 5 390 121 3085
32 210 1226 560 1478 5506 34 53 715 184 125 2 516 83 3217
62 293 1228 563 1640 5335 70 37 693 180 118 2 528 87 3200
65 242 1201 404 1506 5498 67 33 653 200 120 1 460 97 3147
42 254 1249 501 1594 5734 58 51 712 217 100 NA 497 95 3082
55 207 1171 476 1646 5662 63 49 742 147 97 1 469 118 3067
41 219 1181 513 1483 5570 53 46 701 211 108 3 503 138 3137
50 208 1245 452 1548 5455 77 50 686 217 97 2 449 107 3043
93 251 1329 512 1786 5374 65 64 666 200 121 1 474 128 3100
59 250 1145 573 1756 5659 61 35 662 109 126 1 503 129 3051
57 270 1141 512 1672 5544 49 65 711 198 122 1 485 79 3162
53 281 1244 527 1538 5481 59 45 633 194 128 1 510 138 3074
56 242 1202 501 1652 5600 57 43 640 181 90 1 478 126 3282
67 266 1340 564 1601 5539 60 30 634 187 113 2 515 102 3058
59 253 1244 572 1489 5423 44 49 711 246 122 NA 468 115 3076
45 230 1340 532 1512 5481 30 41 708 100 106 2 499 118 3007
39 221 1278 495 1549 5663 81 35 736 106 103 1 526 106 2969
50 192 1154 518 1515 5613 62 47 700 153 121 NA 492 101 3059
57 246 1292 536 1516 5433 86 40 684 177 108 NA 497 91 3230
43 241 1432 485 1585 5221 113 58 677 201 86 3 515 93 3180
104 272 1268 573 1593 5388 86 39 672 109 89 1 471 113 3090
57 275 1313 545 1503 5497 49 50 701 198 137 NA 493 131 3044
39 254 1265 510 1532 5283 90 29 653 162 57 3 473 107 3296
82 220 1380 512 1560 5592 79 50 778 148 88 3 503 105 3066
64 210 1200 499 1656 5477 54 63 703 168 129 5 521 90 3016
35 204 1163 511 1556 5425 55 23 683 266 110 1 481 132 3103
60 219 1377 497 1709 5567 73 32 695 177 125 1 493 123 2998
52 233 1234 502 1608 5324 53 35 665 264 93 4 494 38 3006
51 285 1139 561 1443 5357 65 47 741 315 114 1 442 89 3309
69 245 1144 585 1599 5540 97 60 637 154 104 1 525 118 3182
33 231 1258 493 1673 5367 50 43 729 158 111 3 516 102 3069
78 107 1280 513 1639 5499 47 32 666 151 111 NA 441 104 3290
75 227 1359 519 1502 5345 102 34 750 162 121 NA 547 129 3171
51 238 1232 507 1459 5458 49 45 687 169 92 NA 515 135 3096
89 213 1291 558 1633 5427 48 48 667 380 142 3 478 128 3043
64 238 1193 541 1532 5566 91 47 711 119 118 2 455 115 3121
68 235 1339 526 1686 5479 111 57 633 227 113 3 517 114 3149
39 210 1268 580 1596 5417 69 37 663 200 117 1 491 104 3091
57 269 1317 546 1686 5459 86 40 668 209 100 1 478 111 3267
68 213 1158 483 1623 5427 82 31 692 246 119 3 485 107 3298
57 220 1099 521 1432 5648 75 36 719 235 132 1 511 104 3338
39 220 1177 569 1579 5549 58 40 732 197 111 NA 469 116 3056
88 204 1222 505 1514 5608 40 48 695 162 120 1 515 111 3133
80 226 1198 543 1540 5623 76 46 784 157 125 NA 477 112 3119
74 256 1306 486 1753 5539 108 47 700 172 106 1 467 93 3047
61 237 1199 577 1480 5533 54 42 726 153 106 10 483 98 3208
52 229 1271 555 1687 5380 53 31 754 107 108 1 473 95 3059
45 252 1138 560 1633 5459 45 30 720 289 97 1 534 113 3094
76 269 1181 629 1552 5412 54 49 726 125 91 NA 542 127 3362
36 228 1277 469 1572 5551 66 44 666 183 129 NA 495 98 3118
88 229 1351 580 1589 5570 64 46 727 241 137 NA 461 98 3233
36 216 1192 474 1482 5282 55 47 677 198 107 NA 476 92 3132
48 246 1157 564 1527 5496 66 44 647 212 74 1 488 126 3054
40 202 1124 523 1481 5297 72 45 726 183 118 NA 562 111 3382
70 215 1221 509 1536 5501 66 43 696 200 139 1 503 141 3313
48 235 1254 485 1416 5440 42 41 654 88 127 NA 549 106 2966
71 268 1231 562 1602 5580 69 26 692 222 125 NA 475 93 2947
88 261 1217 537 1467 5323 51 40 668 110 105 NA 532 99 3090
57 231 1240 514 1581 5313 90 46 690 113 125 1 480 116 3151
59 235 1295 471 1596 5403 85 42 671 214 124 NA 481 109 3248
34 189 1194 474 1577 5484 44 53 695 251 123 4 450 126 2975
82 265 1268 539 1724 5535 71 54 706 191 94 1 530 84 3337
59 205 1210 514 1613 5493 81 48 674 226 94 NA 498 85 3431
65 240 1316 511 1640 5470 60 36 754 264 121 NA 555 122 3243
50 200 1239 503 1525 5435 53 15 671 186 121 1 496 120 3101
46 228 1272 486 1600 5414 53 31 682 179 105 NA 573 89 3111
37 224 1224 523 1593 5479 84 38 640 207 96 NA 493 111 3046
47 252 1257 499 1563 5239 103 43 661 144 98 3 543 129 3079
78 231 1196 529 1513 5381 51 17 673 134 126 NA 487 91 2886
64 226 1261 519 1662 5555 60 29 623 198 103 NA 533 100 3111
35 219 1195 482 1592 5440 168 53 799 144 122 1 508 105 3224
42 196 1205 480 1608 5618 55 37 676 116 99 NA 536 110 3347
117 280 1254 526 1601 5325 73 39 697 292 83 1 521 80 3121
51 227 1214 579 1373 5287 62 31 634 203 117 1 482 155 3387
94 243 1247 563 1736 5586 47 45 710 145 101 5 473 116 3225
