"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 17 53 17 100 3.87
"2" "kukd" 421 0 0 1 NA 222 26 223 21 100 1.9
"3" "kuku" 1995 0 0 1 NA 1153 58 1155 53 100 1.73
"4" "pkd" 944 0 0 1 NA 481 39 478 31 100 1.96
"5" "pku" 2181 0 0 1 NA 1454 75 1453 87 100 1.5
"6" "pp" 17339 0 0 1 NA 5037 111 5034 106 100 3.44
"7" "tdkd" 84 0.08 NA 0.92 NA 61 16 58 14 100 1.38
"8" "tdku" 71 0 0 1 NA 37 11 36 11 100 1.92
"9" "tdp" 1154 0 0 1 NA 648 33 651 30 100 1.78
"10" "tdtd" 225 0.08 NA 0.92 NA 165 41 165 35 100 1.36
"11" "tukd" 103 0.47 NA 0.56 NA 101 14 101 12 100 1.02
"12" "tuku" 1 0.52 NA 0.79 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 452 30 450 30 100 1.21
"14" "tutd" 114 0.46 NA 0.57 NA 111 20 112 19 100 1.03
"15" "tutu" 3978 0 0 1 NA 2834 103 2840 102 100 1.4
