"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 45 16 42 19 100 4.13
"2" "kukd" 329 0 0 1 NA 161 23 162 18 100 2.04
"3" "kuku" 1477 0 0 1 NA 791 48 788 51 100 1.87
"4" "pkd" 762 0 0 1 NA 349 24 349 23 100 2.18
"5" "pku" 1598 0 0 1 NA 977 63 971 57 100 1.64
"6" "pp" 14731 0 0 1 NA 3406 70 3406 74 100 4.33
"7" "tdkd" 73 0.09 NA 0.92 NA 44 17 40 14 100 1.66
"8" "tdku" 51 0 0 1 NA 23 6 22 6 100 2.22
"9" "tdp" 920 0 0 1 NA 425 27 426 31 100 2.16
"10" "tdtd" 170 0.1 NA 0.9 NA 106 42 96 37 100 1.6
"11" "tukd" 71 0.44 NA 0.58 NA 68 11 69 12 100 1.04
"12" "tuku" 1 0.51 NA 0.77 NA 1 1 1 1 100 1
"13" "tup" 345 0 0 1 NA 284 23 283 22 100 1.21
"14" "tutd" 67 0.65 NA 0.39 NA 70 13 71 10 100 0.96
"15" "tutu" 2593 0 0 1 NA 1697 64 1698 54 100 1.53
