"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
72 249 1348 561 1690 5848 72 46 724 238 114 1 575 126 3846
54 214 1411 563 1863 5914 57 40 719 193 120 6 580 158 3993
87 262 1405 549 1809 5964 65 31 729 179 159 2 581 85 3869
82 223 1343 567 1657 5891 47 40 710 205 119 NA 557 143 3885
62 280 1327 539 1609 5870 65 51 760 227 129 3 643 124 3859
85 272 1399 542 1779 5900 62 55 747 193 116 1 584 59 3891
73 262 1439 568 1693 5874 59 48 752 215 131 NA 563 130 3634
56 262 1304 526 1677 5988 75 45 689 231 152 4 527 125 3887
60 244 1469 557 1781 5701 67 31 690 190 130 4 653 134 3641
23 228 1337 581 1883 5876 41 32 751 210 108 1 603 124 3829
47 259 1420 518 1690 5707 61 46 673 131 112 2 566 57 3628
63 237 1391 521 1664 5670 95 54 759 153 113 3 539 127 3931
54 263 1463 639 1850 5966 60 30 766 176 136 2 606 125 3583
48 222 1378 502 1745 5995 85 43 720 257 111 NA 530 142 3923
57 227 1422 631 1863 6022 109 41 697 240 121 2 581 122 3656
47 250 1488 491 1795 5924 49 40 680 164 120 NA 551 132 3752
54 254 1399 596 1885 5790 63 29 680 221 164 1 525 140 3836
101 250 1240 511 1606 6034 44 43 709 159 112 1 605 137 3603
54 264 1257 532 1717 5966 21 25 701 170 140 NA 608 103 3988
40 243 1323 566 1683 5873 78 38 713 131 121 3 625 133 3935
48 256 1480 544 1846 5908 47 37 720 158 126 3 594 145 3560
41 230 1246 543 1712 5825 42 28 755 158 124 NA 563 97 3739
111 274 1462 574 1734 5902 66 32 745 220 128 1 601 145 3776
59 280 1294 586 1686 5861 43 29 799 148 143 2 553 115 3900
87 285 1450 600 1709 5674 49 41 748 129 98 3 533 128 4003
63 237 1373 502 1838 5819 58 39 694 159 115 3 590 102 3961
37 231 1310 551 1643 5922 62 39 744 178 125 NA 582 136 3671
53 241 1420 575 1755 5893 42 34 741 217 131 NA 566 134 3823
83 257 1361 577 1821 5885 74 38 784 153 125 1 576 150 3864
41 224 1427 499 1820 5868 45 37 647 162 121 1 546 130 3906
65 260 1459 574 1699 5867 43 39 785 197 121 NA 553 111 3887
70 214 1310 529 1712 5818 71 47 681 211 127 NA 542 118 4054
79 272 1416 616 1794 5798 54 41 668 212 131 NA 600 110 3771
94 259 1402 531 1863 5633 80 48 681 174 129 NA 573 115 3835
74 240 1339 553 1733 5986 78 49 730 252 108 1 616 143 3857
59 279 1406 532 1616 5754 61 41 753 147 138 1 507 86 3640
73 269 1394 557 1746 5896 27 41 671 212 128 1 596 129 3584
54 248 1375 560 1771 5891 80 34 770 244 133 4 558 118 3908
54 242 1322 575 1696 6026 80 35 728 235 126 3 605 141 3849
59 287 1450 621 1778 6143 53 46 720 220 112 1 572 126 4090
66 271 1465 548 1835 5890 61 41 764 196 123 1 589 113 3915
80 274 1374 559 1672 5684 54 36 711 161 129 NA 570 128 3866
90 240 1340 612 1722 5853 104 36 745 165 141 1 617 122 3835
65 241 1290 536 1704 5859 69 62 760 227 115 1 515 122 3853
71 218 1388 518 1655 5874 120 56 741 127 132 3 588 113 3673
51 247 1421 559 1780 5931 87 30 716 111 131 NA 566 102 3786
91 265 1448 610 1771 6086 58 40 760 145 123 4 579 139 3968
96 286 1332 620 1590 5633 71 39 662 205 159 3 569 128 3883
67 281 1426 554 1747 5889 80 48 687 210 136 1 601 131 3899
41 241 1301 565 1688 5852 60 43 744 144 109 4 490 127 4022
52 223 1372 571 1648 5787 74 42 688 231 130 1 529 131 3831
74 260 1284 565 1627 5927 30 46 721 257 132 6 600 111 3720
48 262 1471 526 1748 5816 55 34 745 130 121 NA 588 133 3814
21 253 1395 503 1788 5778 81 39 830 119 136 3 518 102 3954
62 274 1451 543 1718 5754 102 34 741 241 137 1 541 95 3751
65 236 1387 525 1691 5761 66 33 706 235 120 1 586 126 3823
64 215 1299 559 1803 6102 56 40 737 221 137 3 628 142 3885
62 294 1334 541 1659 5886 70 21 748 242 146 1 582 123 3744
66 252 1354 555 1732 5842 60 41 692 182 111 NA 547 131 3890
99 209 1300 606 1720 5746 61 43 711 184 139 NA 602 159 3753
113 257 1336 610 1729 6047 49 48 783 318 122 1 603 113 3964
60 247 1334 570 1548 5720 89 35 363 251 115 1 568 111 3827
40 262 1350 507 1821 5932 63 39 746 221 130 1 566 144 3862
59 287 1328 597 1602 5992 67 32 719 279 130 1 629 116 3614
52 260 1426 593 1899 5929 77 43 722 240 141 NA 595 170 4007
43 252 1353 529 1637 5808 92 27 705 216 131 NA 582 131 3827
75 300 1445 570 1716 6019 48 37 728 306 108 2 493 120 4067
56 281 1483 532 1733 5789 78 45 791 198 142 NA 531 133 4065
51 227 1417 540 1851 5938 56 37 835 79 169 5 571 112 3897
63 268 1341 565 1624 5661 21 42 750 200 115 4 551 116 3705
104 271 1333 515 1534 5874 66 42 692 235 145 2 529 126 3905
108 263 1459 563 1836 6077 56 37 769 220 119 4 583 118 3755
35 249 1243 566 1812 5907 51 37 708 185 126 NA 571 104 3792
86 251 1375 532 1843 5748 82 28 709 126 113 5 533 101 3662
55 258 1422 538 1838 6167 84 57 763 202 123 NA 288 113 3767
82 248 1365 581 1703 6065 54 55 715 183 161 2 603 124 3795
63 264 1437 552 1754 5743 62 53 726 234 123 NA 577 129 3873
49 247 1303 558 1679 5773 84 42 707 186 109 1 542 123 3899
56 296 1342 500 1615 5945 65 50 733 107 120 1 606 135 3923
38 251 1244 595 1573 5745 100 38 709 245 139 1 518 103 3956
73 265 1427 613 1712 6008 56 39 692 240 140 1 618 107 3723
61 267 1393 487 1724 5783 75 46 725 134 86 NA 562 146 3781
60 261 1398 562 1783 5987 57 46 751 163 122 1 547 117 3795
98 287 1415 551 1812 5868 72 49 655 151 118 1 602 131 3984
44 276 1370 602 1634 5891 63 36 738 135 117 6 553 130 4080
