"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 37 15 34 12 100 4.86
"2" "kukd" 266 0 0 1 NA 126 18 127 16 100 2.11
"3" "kuku" 1216 0 0 1 NA 606 38 604 42 100 2.01
"4" "pkd" 653 0 0 1 NA 275 30 277 21 100 2.37
"5" "pku" 1320 0 0 1 NA 734 79 746 53 100 1.8
"6" "pp" 13269 0 0 1 NA 2634 71 2627 77 100 5.04
"7" "tdkd" 61 0.08 NA 0.95 NA 34 14 30 10 100 1.79
"8" "tdku" 38 0 0 1 NA 18 7 18 7 100 2.11
"9" "tdp" 766 0 0 1 NA 313 24 312 25 100 2.45
"10" "tdtd" 157 0.03 NA 0.98 NA 75 31 72 29 100 2.09
"11" "tukd" 53 0.49 NA 0.56 NA 51 8 52 7 100 1.04
"12" "tuku" 0 1 NA 0.47 NA 1 1 1 1 100 0
"13" "tup" 266 0.02 NA 0.98 NA 211 26 211 19 100 1.26
"14" "tutd" 52 0.39 NA 0.64 NA 48 11 49 12 100 1.08
"15" "tutu" 2005 0 0 1 NA 1238 57 1236 50 100 1.62
