"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
19 109 538 256 963 3538 10 9 366 19 56 5 338 78 1576
9 92 656 219 880 3398 17 22 307 18 34 1 310 74 1579
7 96 605 260 902 3483 19 19 356 25 42 1 328 60 1548
14 100 625 274 1050 3516 5 29 344 24 54 NA 304 78 1317
15 114 560 282 949 3509 18 20 365 14 44 1 168 50 1629
8 98 603 239 979 3455 9 23 348 12 52 5 287 72 1517
12 93 539 230 875 3554 15 17 361 16 60 NA 290 62 1691
14 88 571 281 910 3547 17 9 366 13 45 1 342 75 1530
12 93 583 257 970 3535 11 20 343 22 38 0 285 58 1622
10 87 658 239 939 3530 15 13 357 16 39 0 340 77 1486
10 102 533 236 938 3546 13 22 326 16 40 NA 272 53 1612
15 104 547 225 902 3488 28 7 346 20 47 1 291 86 1516
12 64 607 229 937 3608 17 27 351 21 53 NA 319 58 1429
10 100 574 277 976 3503 11 15 329 20 51 NA 312 59 1599
7 78 531 218 992 3427 23 15 324 13 55 0 318 61 1687
18 93 622 282 905 3579 4 12 331 17 51 1 328 81 1442
7 105 629 238 992 3573 13 25 328 23 40 NA 262 42 1546
10 91 552 260 1052 3620 18 35 374 12 51 2 290 63 1585
10 92 575 259 941 3384 13 22 348 17 42 NA 279 59 1482
14 93 544 253 968 3480 22 19 354 17 52 3 275 64 1529
11 104 581 259 1051 3665 17 33 337 18 71 0 321 60 1518
5 80 572 260 985 3528 11 19 352 16 54 0 319 69 1658
14 91 615 117 1081 3591 20 12 324 18 61 NA 293 39 1480
16 96 548 270 1042 3596 13 24 343 11 63 NA 332 59 1528
14 100 525 250 909 3458 11 16 346 15 55 NA 279 49 1635
10 106 583 283 1020 3569 21 13 356 17 53 3 287 45 1554
3 84 596 233 984 3517 13 5 368 20 59 2 333 60 1572
14 81 509 259 938 3525 11 31 349 14 53 1 305 76 1466
7 86 560 234 829 3523 15 14 312 12 45 8 337 83 1584
13 111 599 275 952 3557 11 23 372 21 38 3 277 65 1449
11 88 601 273 922 3556 15 25 353 16 63 0 284 63 1482
11 98 565 249 1004 3312 20 15 340 22 65 NA 266 73 1514
7 103 600 249 954 3501 21 23 361 14 62 1 305 75 1423
12 101 573 258 974 3425 19 19 294 9 79 1 361 68 1584
8 92 582 235 949 3482 12 23 398 16 46 1 285 75 1672
18 127 504 246 943 3487 16 20 332 18 50 1 267 56 1412
12 53 601 284 1068 3628 7 34 363 19 58 0 324 72 1442
12 93 521 276 940 3456 17 22 334 12 52 NA 313 71 1487
11 101 539 239 967 3541 16 26 345 13 68 1 317 83 1403
15 105 603 257 1074 3634 19 22 359 20 61 1 305 76 1514
15 115 580 264 967 3369 13 25 342 15 51 2 343 61 1433
20 115 597 278 1069 3639 14 26 346 20 43 0 354 86 1432
9 117 568 231 485 3506 23 18 351 14 55 NA 279 96 1442
12 105 550 275 1040 3568 10 17 379 19 55 NA 288 32 1600
12 109 569 301 927 3567 13 14 348 15 45 0 345 68 1540
18 106 618 246 1043 3515 22 31 363 16 51 0 278 68 1674
