interaction_id	target_gene_name	kinase_gene_name	target_oln_id	kinase_oln_id	score
10135	VIK1	PHO85	YPL253C	YPL031C	1.35422
10136	VPS15	TOR2	YBR097W	YKL203C	1.35422
10137	VPS16	TOR2	YPL045W	YKL203C	1.35422
10138	VPS21	CDC28	YOR089C	YBR160W	1.35422
10139	VPS33	TOR2	YLR396C	YKL203C	1.35422
10140	VPS34	TOR2	YLR240W	YKL203C	1.35422
10141	VPS38	PHO85	YLR360W	YPL031C	1.35422
10142	WSC4	PHO85	YHL028W	YPL031C	1.35422
10143	YAK1	SCH9	YJL141C	YHR205W	1.35422
10144	YAP1	HOG1	YML007W	YLR113W	1.35422
10145	YBR138C	IRE1	YBR138C	YHR079C	1.35422
10146	YDJ1	MPS1	YNL064C	YDL028C	1.35422
10147	YDJ1	CAK1	YNL064C	YFL029C	1.35422
10148	YDJ1	CDC28	YNL064C	YBR160W	1.35422
10149	YGL015C	PHO85	YGL015C	YPL031C	1.35422
10150	YJR142W	PHO85	YJR142W	YPL031C	1.35422
10151	YKU80	CDC28	YMR106C	YBR160W	1.35422
10152	YMR1	SLT2	YJR110W	YHR030C	1.35422
10153	APL3	KIN4	YBL037W	YOR233W	1.351672
10154	HNM1	KIN4	YGL077C	YOR233W	1.351672
10155	TAT2	AKL1	YOL020W	YBR059C	1.351672
10156	TPC1	PKP1	YGR096W	YIL042C	1.351672
10157	VAM7	YCK3	YGL212W	YER123W	1.351672
10158	CDC11	PBS2	YJR076C	YJL128C	1.340479
10159	CLB5	TOR2	YPR120C	YKL203C	1.340479
10160	CLB6	DUN1	YGR109C	YDL101C	1.340479
10161	HOM6	HAL5	YJR139C	YJL165C	1.340479
10162	HSC82	CKA2	YMR186W	YOR061W	1.340479
10163	MNN10	HAL5	YDR245W	YJL165C	1.340479
10164	PDE2	SNF1	YOR360C	YDR477W	1.340479
10165	PTC1	HAL5	YDL006W	YJL165C	1.340479
10166	PTP2	YPD1	YOR208W	YDL235C	1.340479
10167	RFC5	RAD53	YBR087W	YPL153C	1.340479
10168	RMD1	HAL5	YDL001W	YJL165C	1.340479
10169	SSD1	SLT2	YDR293C	YHR030C	1.340479
10170	UBC4	MCK1	YBR082C	YNL307C	1.340479
10171	BMS1	SLT2	YPL217C	YHR030C	1.325898
10172	NBP2	SSK2	YDR162C	YNR031C	1.325898
10173	NUG1	SLT2	YER006W	YHR030C	1.325898
10174	PTC1	SSK2	YDL006W	YNR031C	1.325898
10175	RPP1A	SLT2	YDL081C	YHR030C	1.325898
10176	SLT2	ELM1	YHR030C	YKL048C	1.325898
10177	BMH1	CLA4	YER177W	YNL298W	1.321268
10178	CDC13	KIN3	YDL220C	YAR018C	1.321268
10179	CYK3	SPS1	YDL117W	YDR523C	1.321268
10180	ERG11	ELM1	YHR007C	YKL048C	1.321268
10181	HAP4	VHS1	YKL109W	YDR247W	1.321268
10182	IMP2'	KSP1	YIL154C	YHR082C	1.321268
10183	IPL1	YPL141C	YPL209C	YPL141C	1.321268
10184	MCK1	ELM1	YNL307C	YKL048C	1.321268
10185	NRG1	MEK1	YDR043C	YOR351C	1.321268
10186	SPT2	CTK1	YER161C	YKL139W	1.321268
10187	CTF8	CLA4	YHR191C	YNL298W	1.316217
10188	RAD27	BUB1	YKL113C	YGR188C	1.316217
10189	DAL81	SLT2	YIR023W	YHR030C	1.315026
10190	TFP1	YPK1	YDL185W	YKL126W	1.315026
10191	ALY2	MPS1	YJL084C	YDL028C	1.2440082
10192	CCT4	CMK1	YDL143W	YFR014C	1.2440082
10193	CDA1	CMK1	YLR307W	YFR014C	1.2440082
10194	ERS1	CMK1	YCR075C	YFR014C	1.2440082
10195	GRX4	CMK1	YER174C	YFR014C	1.2440082
10196	GSF2	CMK1	YML048W	YFR014C	1.2440082
10197	GSF2	TPK1	YML048W	YJL164C	1.2440082
10198	GSY2	MEK1	YLR258W	YOR351C	1.2440082
10199	GUS1	YCK2	YGL245W	YNL154C	1.2440082
10200	NSG1	SNF1	YHR133C	YDR477W	1.2440082
10201	PET122	CMK1	YER153C	YFR014C	1.2440082
10202	PRE9	CMK1	YGR135W	YFR014C	1.2440082
10203	RHR2	CMK1	YIL053W	YFR014C	1.2440082
10204	RRP5	IPL1	YMR229C	YPL209C	1.2440082
10205	SCP160	SNF1	YJL080C	YDR477W	1.2440082
10206	SEC2	AKL1	YNL272C	YBR059C	1.2440082
10207	SEC2	KSP1	YNL272C	YHR082C	1.2440082
10208	SIP5	PTK2	YMR140W	YJR059W	1.2440082
10209	SIP5	TPK2	YMR140W	YPL203W	1.2440082
10210	SIS1	SNF1	YNL007C	YDR477W	1.2440082
10211	UBP10	RCK1	YNL186W	YGL158W	1.2440082
10212	VIP1	YCK2	YLR410W	YNL154C	1.2440082
10213	YMR291W	RIM11	YMR291W	YMR139W	1.2440082
10214	YPL077C	MEK1	YPL077C	YOR351C	1.2440082
10215	AAD4	YCK1	YDL243C	YHR135C	1.2052
10216	AAR2	PRR2	YBL074C	YDL214C	1.2052
10217	AAT2	PHO85	YLR027C	YPL031C	1.2052
10218	ABC1	PHO85	YGL119W	YPL031C	1.2052
10219	ABC1	SKS1	YGL119W	YPL026C	1.2052
10220	ABM1	KSS1	YJR108W	YGR040W	1.2052
10221	ABP140	AKL1	YOR239W	YBR059C	1.2052
10222	ABP140	ATG1	YOR239W	YGL180W	1.2052
10223	ABP140	HSL1	YOR239W	YKL101W	1.2052
10224	ABP140	IME2	YOR239W	YJL106W	1.2052
10225	ABP140	SKY1	YOR239W	YMR216C	1.2052
10226	ABP140	SWE1	YOR239W	YJL187C	1.2052
10227	ABP140	TPK1	YOR239W	YJL164C	1.2052
10228	ABP140	YCK1	YOR239W	YHR135C	1.2052
10229	ABP140	YCK2	YOR239W	YNL154C	1.2052
10230	ABP140	YPL141C	YOR239W	YPL141C	1.2052
10231	ABZ1	CMK1	YNR033W	YFR014C	1.2052
10232	ABZ1	PHO85	YNR033W	YPL031C	1.2052
10233	ACE2	KSP1	YLR131C	YHR082C	1.2052
10234	ACE2	MCK1	YLR131C	YNL307C	1.2052
10235	ACK1	KIN2	YDL203C	YLR096W	1.2052
10236	ACK1	PHO85	YDL203C	YPL031C	1.2052
10237	ACO2	PHO85	YJL200C	YPL031C	1.2052
10238	ADD37	DBF2	YMR184W	YGR092W	1.2052
10239	ADD37	HSL1	YMR184W	YKL101W	1.2052
10240	ADD37	IRE1	YMR184W	YHR079C	1.2052
10241	ADD37	KIN82	YMR184W	YCR091W	1.2052
10242	ADD37	KSP1	YMR184W	YHR082C	1.2052
10243	ADD37	MCK1	YMR184W	YNL307C	1.2052
10244	ADD37	PRK1	YMR184W	YIL095W	1.2052
10245	ADD37	PRR1	YMR184W	YKL116C	1.2052
10246	ADD37	PSK1	YMR184W	YAL017W	1.2052
10247	ADD37	PTK2	YMR184W	YJR059W	1.2052
10248	ADD37	RCK2	YMR184W	YLR248W	1.2052
10249	ADD37	TPK1	YMR184W	YJL164C	1.2052
10250	ADD37	TPK2	YMR184W	YPL203W	1.2052
10251	ADD37	TPK3	YMR184W	YKL166C	1.2052
10252	ADD37	YCK1	YMR184W	YHR135C	1.2052
10253	ADD37	YCK2	YMR184W	YNL154C	1.2052
10254	ADD37	YKL171W	YMR184W	YKL171W	1.2052
10255	ADD66	TOS3	YKL206C	YGL179C	1.2052
10256	ADD66	TPK1	YKL206C	YJL164C	1.2052
10257	ADE1	KSP1	YAR015W	YHR082C	1.2052
10258	ADE17	PKP2	YMR120C	YGL059W	1.2052
10259	ADE17	TPK2	YMR120C	YPL203W	1.2052
10260	ADE17	TPK3	YMR120C	YKL166C	1.2052
10261	ADE5,7	AKL1	YGL234W	YBR059C	1.2052
10262	ADE5,7	PHO85	YGL234W	YPL031C	1.2052
10263	ADH1	PRR1	YOL086C	YKL116C	1.2052
10264	ADH4	BCK1	YGL256W	YJL095W	1.2052
10265	ADH4	KSP1	YGL256W	YHR082C	1.2052
10266	ADH4	MCK1	YGL256W	YNL307C	1.2052
10267	ADH4	YCK1	YGL256W	YHR135C	1.2052
10268	ADH7	DBF2	YCR105W	YGR092W	1.2052
10269	ADH7	KSP1	YCR105W	YHR082C	1.2052
10270	ADH7	MCK1	YCR105W	YNL307C	1.2052
10271	ADK1	DBF2	YDR226W	YGR092W	1.2052
10272	ADK1	KSP1	YDR226W	YHR082C	1.2052
10273	ADK1	RAD53	YDR226W	YPL153C	1.2052
10274	ADK1	SKS1	YDR226W	YPL026C	1.2052
10275	ADK1	YCK2	YDR226W	YNL154C	1.2052
10276	ADO1	KSS1	YJR105W	YGR040W	1.2052
10277	ADO1	RCK1	YJR105W	YGL158W	1.2052
10278	ADO1	YPL141C	YJR105W	YPL141C	1.2052
10279	AFG2	PTK2	YLR397C	YJR059W	1.2052
10280	AGE1	SSK22	YDR524C	YCR073C	1.2052
10281	AGE2	KIN2	YIL044C	YLR096W	1.2052
10282	AGE2	SNF1	YIL044C	YDR477W	1.2052
10283	AIM11	IRE1	YER093C-A	YHR079C	1.2052
10284	AIM17	DBF2	YHL021C	YGR092W	1.2052
10285	AIM17	HSL1	YHL021C	YKL101W	1.2052
10286	AIM17	KSS1	YHL021C	YGR040W	1.2052
10287	AIM17	PTK2	YHL021C	YJR059W	1.2052
10288	AIM17	RCK1	YHL021C	YGL158W	1.2052
10289	AIM17	YPL150W	YHL021C	YPL150W	1.2052
10290	AIM21	ATG1	YIR003W	YGL180W	1.2052
10291	AIM21	CMK1	YIR003W	YFR014C	1.2052
10292	AIM21	PHO85	YIR003W	YPL031C	1.2052
10293	AIM21	SWE1	YIR003W	YJL187C	1.2052
10294	AIM21	TOS3	YIR003W	YGL179C	1.2052
10295	AIM29	CMK1	YKR074W	YFR014C	1.2052
10296	AIM3	ATG1	YBR108W	YGL180W	1.2052
10297	AIM3	BCK1	YBR108W	YJL095W	1.2052
10298	AIM3	DBF2	YBR108W	YGR092W	1.2052
10299	AIM3	HAL5	YBR108W	YJL165C	1.2052
10300	AIM3	IME2	YBR108W	YJL106W	1.2052
10301	AIM3	IRE1	YBR108W	YHR079C	1.2052
10302	AIM3	KSP1	YBR108W	YHR082C	1.2052
10303	AIM3	PRK1	YBR108W	YIL095W	1.2052
10304	AIM3	PTK2	YBR108W	YJR059W	1.2052
10305	AIM3	RAD53	YBR108W	YPL153C	1.2052
10306	AIM3	RCK2	YBR108W	YLR248W	1.2052
10307	AIM3	STE20	YBR108W	YHL007C	1.2052
10308	AIM3	TPK1	YBR108W	YJL164C	1.2052
10309	AIM3	YCK1	YBR108W	YHR135C	1.2052
10310	AIM3	YCK2	YBR108W	YNL154C	1.2052
10311	AIM3	YPL141C	YBR108W	YPL141C	1.2052
10312	AIM31	CMK1	YML030W	YFR014C	1.2052
10313	AIM39	PHO85	YOL053W	YPL031C	1.2052
10314	AIM39	RIM11	YOL053W	YMR139W	1.2052
10315	AKL1	PKP2	YBR059C	YGL059W	1.2052
10316	AKL1	PTK2	YBR059C	YJR059W	1.2052
10317	AKL1	TPK2	YBR059C	YPL203W	1.2052
10318	AKL1	TPK3	YBR059C	YKL166C	1.2052
10319	AKL1	VHS1	YBR059C	YDR247W	1.2052
10320	AKR1	CMK2	YDR264C	YOL016C	1.2052
10321	AKR1	DUN1	YDR264C	YDL101C	1.2052
10322	AKR1	KIN4	YDR264C	YOR233W	1.2052
10323	ALA1	HSL1	YOR335C	YKL101W	1.2052
10324	ALA1	IME2	YOR335C	YJL106W	1.2052
10325	ALA1	IPL1	YOR335C	YPL209C	1.2052
10326	ALA1	KSP1	YOR335C	YHR082C	1.2052
10327	ALA1	MCK1	YOR335C	YNL307C	1.2052
10328	ALA1	RCK1	YOR335C	YGL158W	1.2052
10329	ALG6	PKP2	YOR002W	YGL059W	1.2052
10330	ALG6	TPK3	YOR002W	YKL166C	1.2052
10331	ALO1	PHO85	YML086C	YPL031C	1.2052
10332	ALR1	ATG1	YOL130W	YGL180W	1.2052
10333	ALR1	PTK2	YOL130W	YJR059W	1.2052
10334	ALR1	TOS3	YOL130W	YGL179C	1.2052
10335	ALR1	TPK1	YOL130W	YJL164C	1.2052
10336	ALR1	YCK1	YOL130W	YHR135C	1.2052
10337	ALR2	ATG1	YFL050C	YGL180W	1.2052
10338	ALR2	PKP2	YFL050C	YGL059W	1.2052
10339	ALR2	PTK2	YFL050C	YJR059W	1.2052
10340	ALR2	TPK1	YFL050C	YJL164C	1.2052
10341	ALR2	YCK1	YFL050C	YHR135C	1.2052
10342	ALY1	MEK1	YKR021W	YOR351C	1.2052
10343	ALY1	PHO85	YKR021W	YPL031C	1.2052
10344	ALY1	PTK2	YKR021W	YJR059W	1.2052
10345	ALY1	TPK1	YKR021W	YJL164C	1.2052
10346	ALY2	ATG1	YJL084C	YGL180W	1.2052
10347	ALY2	CMK1	YJL084C	YFR014C	1.2052
10348	ALY2	MCK1	YJL084C	YNL307C	1.2052
10349	ALY2	PHO85	YJL084C	YPL031C	1.2052
10350	ALY2	PKP2	YJL084C	YGL059W	1.2052
10351	ALY2	PTK2	YJL084C	YJR059W	1.2052
10352	ALY2	RAD53	YJL084C	YPL153C	1.2052
10353	ALY2	RIM11	YJL084C	YMR139W	1.2052
10354	ALY2	SKY1	YJL084C	YMR216C	1.2052
10355	ALY2	SNF1	YJL084C	YDR477W	1.2052
10356	ALY2	SWE1	YJL084C	YJL187C	1.2052
10357	ALY2	TOS3	YJL084C	YGL179C	1.2052
10358	ALY2	TPK1	YJL084C	YJL164C	1.2052
10359	ALY2	YCK1	YJL084C	YHR135C	1.2052
10360	ALY2	YCK2	YJL084C	YNL154C	1.2052
10361	AMD1	DBF2	YML035C	YGR092W	1.2052
10362	AMD1	HRR25	YML035C	YPL204W	1.2052
10363	AMD1	HSL1	YML035C	YKL101W	1.2052
10364	AMD1	KSP1	YML035C	YHR082C	1.2052
10365	AMD1	MCK1	YML035C	YNL307C	1.2052
10366	AMD1	PHO85	YML035C	YPL031C	1.2052
10367	AMD1	RAD53	YML035C	YPL153C	1.2052
10368	AMD1	RCK1	YML035C	YGL158W	1.2052
10369	AMD1	YCK1	YML035C	YHR135C	1.2052
10370	AMD1	YCK2	YML035C	YNL154C	1.2052
10371	AMD1	YPL141C	YML035C	YPL141C	1.2052
10372	ANT1	YPL141C	YPR128C	YPL141C	1.2052
10373	APA1	PHO85	YCL050C	YPL031C	1.2052
10374	APC5	CDC28	YOR249C	YBR160W	1.2052
10375	APC9	CMK1	YLR102C	YFR014C	1.2052
10376	APC9	PHO85	YLR102C	YPL031C	1.2052
10377	APD1	CDC15	YBR151W	YAR019C	1.2052
10378	APD1	KSP1	YBR151W	YHR082C	1.2052
10379	APD1	PHO85	YBR151W	YPL031C	1.2052
10380	APE2	TPK3	YKL157W	YKL166C	1.2052
10381	APJ1	BCK1	YNL077W	YJL095W	1.2052
10382	APJ1	HSL1	YNL077W	YKL101W	1.2052
10383	APJ1	KSS1	YNL077W	YGR040W	1.2052
10384	APJ1	PHO85	YNL077W	YPL031C	1.2052
10385	APJ1	PTK2	YNL077W	YJR059W	1.2052
10386	APJ1	YPL150W	YNL077W	YPL150W	1.2052
10387	APL3	MCK1	YBL037W	YNL307C	1.2052
10388	APL4	TPK1	YPR029C	YJL164C	1.2052
10389	APM2	ATG1	YHL019C	YGL180W	1.2052
10390	APM2	FUS3	YHL019C	YBL016W	1.2052
10391	APM2	TPK1	YHL019C	YJL164C	1.2052
10392	APM2	YCK1	YHL019C	YHR135C	1.2052
10393	APM4	SKM1	YOL062C	YOL113W	1.2052
10394	APN1	ATG1	YKL114C	YGL180W	1.2052
10395	APN1	TPK3	YKL114C	YKL166C	1.2052
10396	APN1	YCK1	YKL114C	YHR135C	1.2052
10397	APP1	ATG1	YNL094W	YGL180W	1.2052
10398	APP1	TOS3	YNL094W	YGL179C	1.2052
10399	APP1	YCK1	YNL094W	YHR135C	1.2052
10400	APS2	SKM1	YJR058C	YOL113W	1.2052
10401	AQR1	IRE1	YNL065W	YHR079C	1.2052
10402	AQR1	KSP1	YNL065W	YHR082C	1.2052
10403	AQR1	MCK1	YNL065W	YNL307C	1.2052
10404	AQR1	SKS1	YNL065W	YPL026C	1.2052
10405	ARB1	HSL1	YER036C	YKL101W	1.2052
10406	ARB1	IRE1	YER036C	YHR079C	1.2052
10407	ARB1	PHO85	YER036C	YPL031C	1.2052
10408	ARB1	PRK1	YER036C	YIL095W	1.2052
10409	ARB1	RCK1	YER036C	YGL158W	1.2052
10410	ARC1	AKL1	YGL105W	YBR059C	1.2052
10411	ARC1	ATG1	YGL105W	YGL180W	1.2052
10412	ARC1	BCK1	YGL105W	YJL095W	1.2052
10413	ARC1	CMK1	YGL105W	YFR014C	1.2052
10414	ARC1	DBF2	YGL105W	YGR092W	1.2052
10415	ARC1	HSL1	YGL105W	YKL101W	1.2052
10416	ARC1	IPL1	YGL105W	YPL209C	1.2052
10417	ARC1	KSP1	YGL105W	YHR082C	1.2052
10418	ARC1	KSS1	YGL105W	YGR040W	1.2052
10419	ARC1	PHO85	YGL105W	YPL031C	1.2052
10420	ARC1	PKP2	YGL105W	YGL059W	1.2052
10421	ARC1	PTK2	YGL105W	YJR059W	1.2052
10422	ARC1	RAD53	YGL105W	YPL153C	1.2052
10423	ARC1	SKM1	YGL105W	YOL113W	1.2052
10424	ARC1	SKY1	YGL105W	YMR216C	1.2052
10425	ARC1	SWE1	YGL105W	YJL187C	1.2052
10426	ARC1	TPK1	YGL105W	YJL164C	1.2052
10427	ARC1	YCK1	YGL105W	YHR135C	1.2052
10428	ARC1	YCK2	YGL105W	YNL154C	1.2052
10429	ARC1	YKL171W	YGL105W	YKL171W	1.2052
10430	ARC19	PTK2	YKL013C	YJR059W	1.2052
10431	ARE2	ATG1	YNR019W	YGL180W	1.2052
10432	ARE2	FUS3	YNR019W	YBL016W	1.2052
10433	ARE2	HRK1	YNR019W	YOR267C	1.2052
10434	ARE2	PHO85	YNR019W	YPL031C	1.2052
10435	ARE2	PTK2	YNR019W	YJR059W	1.2052
10436	ARE2	STE20	YNR019W	YHL007C	1.2052
10437	ARE2	TPK1	YNR019W	YJL164C	1.2052
10438	ARE2	YCK1	YNR019W	YHR135C	1.2052
10439	ARE2	YCK2	YNR019W	YNL154C	1.2052
10440	ARF1	KIN82	YDL192W	YCR091W	1.2052
10441	ARF2	PHO85	YDL137W	YPL031C	1.2052
10442	ARL1	PHO85	YBR164C	YPL031C	1.2052
10443	ARL1	TPK1	YBR164C	YJL164C	1.2052
10444	ARN1	PHO85	YHL040C	YPL031C	1.2052
10445	ARN2	IRE1	YHL047C	YHR079C	1.2052
10446	ARO2	CKA1	YGL148W	YIL035C	1.2052
10447	ARO3	TPK1	YDR035W	YJL164C	1.2052
10448	ARO9	PHO85	YHR137W	YPL031C	1.2052
10449	ARO9	TOS3	YHR137W	YGL179C	1.2052
10450	ARP8	ATG1	YOR141C	YGL180W	1.2052
10451	ARP8	CMK1	YOR141C	YFR014C	1.2052
10452	ARP8	FUS3	YOR141C	YBL016W	1.2052
10453	ARP8	PHO85	YOR141C	YPL031C	1.2052
10454	ARP8	SKY1	YOR141C	YMR216C	1.2052
10455	ARP8	SWE1	YOR141C	YJL187C	1.2052
10456	ARP8	TOS3	YOR141C	YGL179C	1.2052
10457	ARP8	TPK1	YOR141C	YJL164C	1.2052
10458	ARP8	YCK1	YOR141C	YHR135C	1.2052
10459	ARP8	YCK2	YOR141C	YNL154C	1.2052
10460	ARP8	YPL141C	YOR141C	YPL141C	1.2052
10461	ARV1	GIN4	YLR242C	YDR507C	1.2052
10462	ARV1	SNF1	YLR242C	YDR477W	1.2052
10463	ARV1	YCK2	YLR242C	YNL154C	1.2052
10464	ASG1	KSS1	YIL130W	YGR040W	1.2052
10465	ASH1	MEK1	YKL185W	YOR351C	1.2052
10466	ASM4	YCK2	YDL088C	YNL154C	1.2052
10467	AST1	KSP1	YBL069W	YHR082C	1.2052
10468	AST2	PHO85	YER101C	YPL031C	1.2052
10469	ATC1	YCK2	YDR184C	YNL154C	1.2052
10470	ATG1	KNS1	YGL180W	YLL019C	1.2052
10471	ATG1	PKP2	YGL180W	YGL059W	1.2052
10472	ATG18	AKL1	YFR021W	YBR059C	1.2052
10473	ATG18	PHO85	YFR021W	YPL031C	1.2052
10474	ATG18	SWE1	YFR021W	YJL187C	1.2052
10475	ATG18	TOS3	YFR021W	YGL179C	1.2052
10476	ATG18	YCK1	YFR021W	YHR135C	1.2052
10477	ATG19	IRE1	YOL082W	YHR079C	1.2052
10478	ATG19	KIN2	YOL082W	YLR096W	1.2052
10479	ATG19	PHO85	YOL082W	YPL031C	1.2052
10480	ATG19	PTK2	YOL082W	YJR059W	1.2052
10481	ATG19	TOS3	YOL082W	YGL179C	1.2052
10482	ATG20	KSP1	YDL113C	YHR082C	1.2052
10483	ATG21	ATG1	YPL100W	YGL180W	1.2052
10484	ATG21	CMK1	YPL100W	YFR014C	1.2052
10485	ATG21	MEK1	YPL100W	YOR351C	1.2052
10486	ATG21	PHO85	YPL100W	YPL031C	1.2052
10487	ATG21	PTK2	YPL100W	YJR059W	1.2052
10488	ATG21	TPK1	YPL100W	YJL164C	1.2052
10489	ATG21	YCK1	YPL100W	YHR135C	1.2052
10490	ATG29	PRR2	YPL166W	YDL214C	1.2052
10491	ATG29	TPK3	YPL166W	YKL166C	1.2052
10492	ATG3	PHO85	YNR007C	YPL031C	1.2052
10493	ATG8	CMK1	YBL078C	YFR014C	1.2052
10494	ATG8	KSP1	YBL078C	YHR082C	1.2052
10495	ATG8	PHO85	YBL078C	YPL031C	1.2052
10496	ATG8	YCK1	YBL078C	YHR135C	1.2052
10497	ATG9	CLA4	YDL149W	YNL298W	1.2052
10498	ATG9	KSP1	YDL149W	YHR082C	1.2052
10499	ATG9	MCK1	YDL149W	YNL307C	1.2052
10500	ATG9	STE20	YDL149W	YHL007C	1.2052
10501	ATH1	PHO85	YPR026W	YPL031C	1.2052
10502	ATP10	YCK2	YLR393W	YNL154C	1.2052
10503	ATP14	IME2	YLR295C	YJL106W	1.2052
10504	ATP14	YPL141C	YLR295C	YPL141C	1.2052
10505	ATP16	KSP1	YDL004W	YHR082C	1.2052
10506	ATP4	YCK1	YPL078C	YHR135C	1.2052
10507	ATS1	CDC28	YAL020C	YBR160W	1.2052
10508	ATS1	KIN28	YAL020C	YDL108W	1.2052
10509	ATS1	KSP1	YAL020C	YHR082C	1.2052
10510	ATS1	STE20	YAL020C	YHL007C	1.2052
10511	AVO1	ATG1	YOL078W	YGL180W	1.2052
10512	AVO1	IKS1	YOL078W	YJL057C	1.2052
10513	AVO1	YCK1	YOL078W	YHR135C	1.2052
10514	AVO2	KIN4	YMR068W	YOR233W	1.2052
10515	AVO2	PTK2	YMR068W	YJR059W	1.2052
10516	AVT1	CMK1	YJR001W	YFR014C	1.2052
10517	AVT1	PHO85	YJR001W	YPL031C	1.2052
10518	AVT1	PKP2	YJR001W	YGL059W	1.2052
10519	AVT1	PRR1	YJR001W	YKL116C	1.2052
10520	AVT1	PTK2	YJR001W	YJR059W	1.2052
10521	AVT1	YCK1	YJR001W	YHR135C	1.2052
10522	AVT3	ATG1	YKL146W	YGL180W	1.2052
10523	AVT3	DBF2	YKL146W	YGR092W	1.2052
10524	AVT3	KSP1	YKL146W	YHR082C	1.2052
10525	AVT3	MCK1	YKL146W	YNL307C	1.2052
10526	AVT3	PTK2	YKL146W	YJR059W	1.2052
10527	AVT3	SKS1	YKL146W	YPL026C	1.2052
10528	AVT3	SKY1	YKL146W	YMR216C	1.2052
10529	AVT3	TPK1	YKL146W	YJL164C	1.2052
10530	AVT3	YCK1	YKL146W	YHR135C	1.2052
10531	AVT4	DBF2	YNL101W	YGR092W	1.2052
10532	AVT4	PTK2	YNL101W	YJR059W	1.2052
10533	AVT4	STE20	YNL101W	YHL007C	1.2052
10534	AVT4	TPK1	YNL101W	YJL164C	1.2052
10535	AVT4	YCK2	YNL101W	YNL154C	1.2052
10536	AVT6	PHO85	YER119C	YPL031C	1.2052
10537	AZF1	CMK1	YOR113W	YFR014C	1.2052
10538	AZF1	IRE1	YOR113W	YHR079C	1.2052
10539	AZF1	PKP2	YOR113W	YGL059W	1.2052
10540	AZF1	PTK2	YOR113W	YJR059W	1.2052
10541	AZF1	STE20	YOR113W	YHL007C	1.2052
10542	AZF1	TPK1	YOR113W	YJL164C	1.2052
10543	AZF1	TPK2	YOR113W	YPL203W	1.2052
10544	BAG7	PKP2	YOR134W	YGL059W	1.2052
10545	BAG7	TPK1	YOR134W	YJL164C	1.2052
10546	BAG7	TPK3	YOR134W	YKL166C	1.2052
10547	BAT2	PHO85	YJR148W	YPL031C	1.2052
10548	BBC1	PHO85	YJL020C	YPL031C	1.2052
10549	BBC1	PTK2	YJL020C	YJR059W	1.2052
10550	BCY1	ELM1	YIL033C	YKL048C	1.2052
10551	BCY1	MEK1	YIL033C	YOR351C	1.2052
10552	BCY1	PBS2	YIL033C	YJL128C	1.2052
10553	BCY1	VHS1	YIL033C	YDR247W	1.2052
10554	BDF2	ATG1	YDL070W	YGL180W	1.2052
10555	BDF2	BCK1	YDL070W	YJL095W	1.2052
10556	BDF2	CDC28	YDL070W	YBR160W	1.2052
10557	BDF2	CLA4	YDL070W	YNL298W	1.2052
10558	BDF2	DBF2	YDL070W	YGR092W	1.2052
10559	BDF2	FUS3	YDL070W	YBL016W	1.2052
10560	BDF2	IME2	YDL070W	YJL106W	1.2052
10561	BDF2	IRE1	YDL070W	YHR079C	1.2052
10562	BDF2	KSP1	YDL070W	YHR082C	1.2052
10563	BDF2	KSS1	YDL070W	YGR040W	1.2052
10564	BDF2	MCK1	YDL070W	YNL307C	1.2052
10565	BDF2	PHO85	YDL070W	YPL031C	1.2052
10566	BDF2	PTK2	YDL070W	YJR059W	1.2052
10567	BDF2	RCK1	YDL070W	YGL158W	1.2052
10568	BDF2	SNF1	YDL070W	YDR477W	1.2052
10569	BDF2	STE20	YDL070W	YHL007C	1.2052
10570	BDF2	SWE1	YDL070W	YJL187C	1.2052
10571	BDF2	TOS3	YDL070W	YGL179C	1.2052
10572	BDF2	TPK1	YDL070W	YJL164C	1.2052
10573	BDF2	YCK1	YDL070W	YHR135C	1.2052
10574	BDF2	YCK2	YDL070W	YNL154C	1.2052
10575	BDH1	PHO85	YAL060W	YPL031C	1.2052
10576	BEM1	KSP1	YBR200W	YHR082C	1.2052
10577	BET1	RCK1	YIL004C	YGL158W	1.2052
10578	BET3	TPK1	YKR068C	YJL164C	1.2052
10579	BFR1	IPL1	YOR198C	YPL209C	1.2052
10580	BFR1	TPK1	YOR198C	YJL164C	1.2052
10581	BFR2	DBF2	YDR299W	YGR092W	1.2052
10582	BFR2	YCK2	YDR299W	YNL154C	1.2052
10583	BFR2	YPL141C	YDR299W	YPL141C	1.2052
10584	BGL2	SKM1	YGR282C	YOL113W	1.2052
10585	BIK1	ATG1	YCL029C	YGL180W	1.2052
10586	BIK1	CMK1	YCL029C	YFR014C	1.2052
10587	BIK1	SWE1	YCL029C	YJL187C	1.2052
10588	BIK1	YCK1	YCL029C	YHR135C	1.2052
10589	BIR1	ATG1	YJR089W	YGL180W	1.2052
10590	BIR1	HSL1	YJR089W	YKL101W	1.2052
10591	BIR1	RCK1	YJR089W	YGL158W	1.2052
10592	BIR1	YCK1	YJR089W	YHR135C	1.2052
10593	BIT2	ATG1	YBR270C	YGL180W	1.2052
10594	BIT2	PTK2	YBR270C	YJR059W	1.2052
10595	BIT2	YCK1	YBR270C	YHR135C	1.2052
10596	BIT2	YCK2	YBR270C	YNL154C	1.2052
10597	BMH2	ATG1	YDR099W	YGL180W	1.2052
10598	BMH2	CMK1	YDR099W	YFR014C	1.2052
10599	BMH2	PKP2	YDR099W	YGL059W	1.2052
