"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
86 251 1309 550 1603 5541 62 58 748 168 119 531 129 3541 NA
81 235 1367 560 1601 5852 47 40 731 151 108 504 143 3365 3
55 229 1293 535 1666 5607 62 38 736 144 104 543 142 3496 NA
48 268 1289 511 1575 5648 65 44 748 217 128 571 148 3547 2
79 286 1352 563 1730 5704 79 37 771 176 107 564 144 3314 2
62 312 1397 575 1742 5774 81 67 800 192 112 506 135 3526 NA
58 250 1306 577 1514 5798 63 43 757 246 106 526 127 3442 2
70 200 1316 518 1642 5566 48 46 735 110 113 516 93 3419 1
33 242 1317 608 1601 5866 49 36 692 158 128 521 98 3458 3
56 258 1361 552 1833 5639 43 31 658 135 137 547 128 3751 2
41 220 1248 529 1541 5623 71 32 769 161 127 484 136 3484 1
81 252 1356 541 1653 5683 70 48 766 189 120 522 123 3641 2
68 232 1295 523 1576 5424 63 41 736 226 127 497 143 3597 4
49 213 1298 507 1788 5851 37 36 679 282 136 493 100 3735 1
78 252 1323 563 1546 5450 69 33 643 182 127 537 124 3395 1
45 213 1216 569 1716 5778 61 38 745 208 124 594 86 3226 5
52 246 1261 539 1606 5499 77 39 692 172 106 497 116 3315 1
42 258 1347 497 1591 5706 100 35 737 248 104 532 93 3429 1
83 225 1442 541 1796 5889 69 25 665 234 132 574 116 3624 3
62 241 1370 548 1704 5706 95 35 654 119 121 520 149 3350 1
41 227 1311 516 1755 5758 67 37 710 147 125 468 110 3538 NA
58 258 1310 477 1538 5328 72 38 756 233 132 482 109 3410 3
60 232 1222 502 1494 5518 67 25 657 209 129 500 129 3550 NA
63 244 1335 492 1598 5741 95 36 741 143 115 524 94 3538 NA
71 265 1315 519 1654 5883 96 45 726 117 109 617 115 3333 1
78 271 1390 537 1722 5583 61 34 649 109 104 546 122 3535 1
65 239 1345 534 1601 5624 72 45 682 170 131 549 121 3259 1
53 243 1372 562 1770 5622 17 35 721 152 147 510 110 3408 NA
