"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
5 54 380 146 527 1369 7 17 250 32 33 1 138 59 752
7 66 484 124 569 1311 15 13 272 15 22 0 153 46 730
13 55 389 139 490 1387 7 21 287 24 24 1 141 67 755
12 37 428 144 511 1412 17 13 224 34 30 1 126 59 730
16 68 426 125 509 1346 14 21 283 28 35 1 96 49 743
12 66 436 143 491 1413 12 18 251 19 35 0 67 65 811
12 81 392 131 509 1355 15 17 254 21 28 1 113 59 624
10 86 428 137 509 1372 16 25 244 22 27 NA 144 49 755
11 75 399 121 453 1387 14 13 243 30 31 0 146 59 786
8 77 362 138 381 1357 13 25 277 23 35 0 156 67 781
6 57 394 111 487 1365 13 23 289 30 27 NA 136 61 748
8 76 423 129 543 1431 16 19 243 21 35 1 158 83 758
8 66 405 125 516 1461 15 28 266 34 28 NA 124 63 719
9 67 388 131 546 1286 21 31 253 30 27 0 131 67 662
11 68 383 140 556 1436 18 17 241 29 13 0 137 45 703
12 73 457 137 486 1293 21 35 242 24 16 1 156 82 731
11 67 394 130 431 1326 10 15 290 20 31 0 161 50 712
10 65 385 127 484 1457 21 19 264 25 50 NA 141 59 811
13 61 437 116 518 1378 23 31 284 27 11 1 102 65 753
9 67 373 120 504 1399 12 31 268 30 29 1 170 45 774
9 70 431 132 541 1449 20 10 272 24 30 1 191 71 724
4 67 405 99 545 1370 16 20 253 31 20 0 135 85 803
14 91 372 116 509 1409 5 17 225 29 25 1 81 56 850
3 69 426 109 543 1359 13 23 254 33 30 NA 178 59 698
7 81 380 120 478 1373 21 35 268 27 28 0 140 77 732
2 62 444 133 513 1343 15 13 269 30 25 1 159 51 717
9 67 389 140 496 1275 17 17 256 26 21 1 137 54 812
11 82 429 121 569 1391 25 20 237 27 25 0 136 73 737
8 69 415 125 551 1382 15 19 243 25 17 0 169 53 837
7 61 427 121 536 1378 20 22 263 32 18 2 178 65 799
4 67 354 147 500 1398 19 16 267 18 38 3 140 59 702
6 66 374 132 531 1382 21 39 266 29 26 NA 172 62 667
8 90 412 142 481 1363 27 28 244 27 30 0 103 54 696
8 70 328 113 466 1393 15 27 261 26 34 1 158 66 840
11 79 379 120 480 1346 18 27 266 32 34 2 123 48 850
12 78 444 127 505 1378 18 15 268 21 41 1 132 45 760
7 57 393 126 588 1398 19 24 272 20 21 0 116 39 758
7 71 403 122 425 1400 16 23 239 32 25 NA 152 47 784
9 64 411 134 505 1379 19 19 264 19 24 NA 112 46 843
10 71 388 142 525 1366 18 19 244 31 24 0 152 66 791
5 92 424 154 528 1343 15 12 239 22 32 0 132 54 758
12 66 388 138 451 1362 24 19 281 22 39 0 166 66 733
11 63 420 137 539 1397 7 19 252 31 26 1 113 56 683
5 63 403 139 450 1338 20 18 269 14 37 1 165 67 731
10 83 383 134 533 1371 18 22 233 25 30 1 159 37 828
13 72 407 113 556 1413 11 15 274 23 25 NA 147 77 810
9 59 413 124 524 1368 19 13 267 19 24 0 139 39 785
10 80 386 135 472 1463 7 16 248 27 19 2 172 59 664
10 90 385 135 462 1359 16 28 255 29 35 1 157 56 822
8 61 394 127 472 1317 18 33 266 36 25 0 139 65 743
7 54 425 132 480 1411 13 14 246 21 37 0 156 70 737
10 84 398 153 482 1304 17 16 265 26 35 NA 142 46 651
11 39 378 136 465 1418 10 31 275 25 27 NA 142 56 692
7 74 416 108 488 1289 15 22 256 26 32 NA 127 50 822
10 80 392 132 483 1308 17 29 259 21 23 0 170 51 759
9 81 413 130 501 1421 15 17 257 30 34 NA 66 57 811
7 72 355 119 492 1383 21 28 270 24 41 NA 161 73 786
7 69 411 146 515 1407 16 26 245 33 32 NA 140 55 810
5 64 351 130 455 1491 17 16 263 29 27 2 160 37 772
8 72 429 121 541 1315 17 24 270 25 14 0 161 82 738
1 74 451 134 541 1398 19 13 237 23 17 1 141 52 812
9 82 428 134 487 1325 16 27 255 22 32 NA 141 46 714
10 66 380 106 468 1413 21 15 240 28 22 0 152 68 730
4 71 385 136 539 1359 10 20 245 20 31 NA 157 59 812
12 71 444 128 540 1401 8 21 270 17 30 NA 142 50 773
8 72 347 133 484 1386 18 36 279 31 29 1 142 54 779
8 67 394 120 438 1369 13 11 239 28 22 0 135 89 770
10 77 436 130 549 1358 13 30 259 37 26 1 183 39 790
6 68 392 124 460 1317 14 16 238 26 23 2 147 57 773
14 78 386 131 455 1399 13 20 246 23 24 NA 165 44 743
7 62 445 138 508 1384 17 25 282 31 19 0 144 71 830
12 71 403 129 532 1391 18 23 249 15 25 NA 143 65 871
7 71 406 133 516 1274 11 5 264 30 13 1 155 53 853
9 71 426 136 576 1335 26 30 278 24 34 1 108 48 772
10 72 391 125 520 1451 17 15 255 19 31 NA 123 63 776
8 78 386 125 463 1296 21 27 263 20 37 1 141 65 718
8 72 365 150 561 1364 14 21 266 24 26 1 140 47 731
10 75 370 120 457 1390 15 13 248 24 32 NA 167 61 738
13 86 388 135 469 1361 8 18 264 33 24 NA 139 66 784
9 76 373 125 462 1333 19 21 264 36 23 NA 163 48 783
10 95 448 132 558 1380 11 21 211 36 44 NA 136 52 706
7 89 417 133 480 1390 15 25 240 26 17 0 144 47 805
10 75 390 134 513 1412 11 13 263 30 26 0 160 24 777
14 63 345 116 528 1328 14 17 261 29 37 NA 197 50 780
9 74 353 132 564 1349 13 17 239 25 44 NA 119 62 816
9 60 381 119 537 1419 16 36 268 24 32 1 157 61 744
9 77 429 151 479 1394 15 11 259 25 36 NA 148 54 770
11 66 431 137 494 1380 12 22 261 29 27 0 158 66 830
12 54 417 110 547 1334 19 37 249 28 26 0 107 41 782
7 86 457 126 551 1334 6 8 254 28 28 0 168 52 724
