"group" "motif_type" "counts" "total_count"
"1" "others" 2 67
"1" "others" 3 18
"1" "others" 4 13
"1" "others" 5 6
"1" "others" 6 3
"1" "others" 8 3
"1" "others" 9 2
"1" "others" 10 1
"1" "others" 12 1
"1" "others" 14 2
"1" "others" 16 1
"1" "others" 25 1
"1" "others" 27 1
"1" "protein_complexes" 2 415
"1" "protein_complexes" 3 74
"1" "protein_complexes" 4 27
"1" "protein_complexes" 5 9
"1" "protein_complexes" 6 5
"1" "protein_complexes" 7 3
"1" "protein_complexes" 8 2
"1" "regulatory_triplets" 2 174
"1" "regulatory_triplets" 3 25
"1" "regulatory_triplets" 4 6
"1" "regulatory_triplets" 5 2
"1" "regulatory_triplets" 6 1
"1" "regulatory_triplets" 7 1
"1" "regulatory_triplets" 8 1
"1" "signaling_triplets" 2 215
"1" "signaling_triplets" 3 46
"1" "signaling_triplets" 4 12
"1" "signaling_triplets" 5 5
"1" "signaling_triplets" 6 3
"1" "signaling_triplets" 7 2
"1" "signaling_triplets" 8 1
"1" "signaling_triplets" 12 1
"2" "others" 2 69
"2" "others" 3 20
"2" "others" 4 8
"2" "others" 5 6
"2" "others" 6 1
"2" "others" 7 6
"2" "others" 8 2
"2" "others" 9 2
"2" "others" 14 1
"2" "others" 29 1
"2" "others" 32 1
"2" "protein_complexes" 2 449
"2" "protein_complexes" 3 88
"2" "protein_complexes" 4 20
"2" "protein_complexes" 5 5
"2" "protein_complexes" 6 2
"2" "protein_complexes" 7 5
"2" "protein_complexes" 15 1
"2" "regulatory_triplets" 2 193
"2" "regulatory_triplets" 3 32
"2" "regulatory_triplets" 4 6
"2" "regulatory_triplets" 5 6
"2" "regulatory_triplets" 6 1
"2" "regulatory_triplets" 14 1
"2" "signaling_triplets" 2 227
"2" "signaling_triplets" 3 47
"2" "signaling_triplets" 4 12
"2" "signaling_triplets" 5 4
"2" "signaling_triplets" 7 2
"2" "signaling_triplets" 8 1
"3" "others" 2 55
"3" "others" 3 13
"3" "others" 4 7
"3" "others" 5 6
"3" "others" 6 3
"3" "others" 7 4
"3" "others" 8 1
"3" "others" 9 1
"3" "others" 11 1
"3" "others" 12 1
