"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
7 6 12 94 24 438 9 4 170 29 7 0 13 5 9
9 6 14 45 26 449 6 3 167 11 3 NA 7 5 9
18 11 11 102 27 436 7 10 166 23 5 NA 15 5 8
9 13 14 97 26 449 11 4 174 15 6 0 13 5 9
12 12 15 48 23 439 13 9 143 29 7 NA 8 7 9
11 14 15 100 11 431 8 4 139 7 7 0 14 9 8
8 16 11 98 24 453 11 5 165 17 3 0 16 8 9
19 13 13 94 11 457 2 4 169 11 3 0 7 9 9
13 15 12 90 24 455 11 4 155 19 5 0 8 8 9
7 19 14 93 25 434 5 7 158 17 2 NA 13 8 9
7 13 11 107 23 453 8 7 168 12 3 NA 16 3 8
11 14 16 90 14 444 5 2 175 17 5 0 16 4 9
6 19 14 97 24 419 7 4 169 12 3 0 15 9 9
10 13 12 97 27 438 13 7 153 9 6 0 8 7 8
13 13 11 91 24 456 10 7 154 24 4 0 15 10 9
11 15 15 101 21 446 12 1 180 25 6 NA 13 9 8
21 16 12 88 27 441 6 8 169 20 5 0 15 9 8
8 15 12 96 12 454 11 3 166 17 7 0 14 7 9
7 15 15 104 26 441 14 2 178 13 7 0 15 8 9
10 14 13 79 24 448 12 7 176 16 4 0 7 6 9
12 11 15 103 26 440 9 7 175 15 4 NA 6 6 9
7 17 11 107 27 454 8 2 169 17 7 0 14 9 9
17 16 14 83 27 432 8 5 192 26 5 NA 8 11 9
7 11 13 102 26 442 15 6 163 19 5 0 15 9 9
9 18 14 95 27 446 9 2 163 26 4 0 7 7 9
9 13 15 101 27 427 16 3 156 18 7 0 7 5 9
12 12 13 101 25 441 6 9 162 16 6 0 15 11 8
12 18 12 92 23 427 11 6 159 18 3 0 7 8 9
13 16 13 84 24 424 6 6 189 18 3 0 15 10 9
11 13 14 95 24 434 12 5 163 12 2 0 7 4 9
11 13 15 96 12 442 13 7 172 6 3 NA 13 7 9
13 15 15 88 30 435 11 8 184 12 5 0 14 9 9
12 17 12 110 27 445 6 3 163 13 7 0 15 4 8
14 7 13 107 26 446 15 7 166 13 3 NA 13 8 9
17 8 11 119 22 453 7 6 167 15 5 0 7 5 9
9 10 13 94 24 433 15 3 147 32 3 0 7 9 8
8 15 13 107 29 433 17 10 176 20 3 NA 14 7 9
8 8 13 95 25 438 12 10 183 15 5 0 8 5 9
13 9 14 95 23 442 5 5 161 12 3 0 15 4 9
8 10 11 105 25 426 12 6 174 8 7 0 13 12 9
10 14 13 88 25 450 6 7 180 13 7 0 13 4 9
9 6 14 101 21 447 9 2 175 20 5 NA 8 7 9
15 14 13 101 25 414 10 6 174 20 3 0 8 6 9
5 15 13 91 25 436 14 7 177 17 7 0 13 10 8
12 8 15 87 26 417 13 3 162 11 5 0 15 8 8
12 13 14 93 13 417 4 5 170 13 4 0 13 8 9
13 13 14 93 25 446 18 6 159 13 7 NA 15 5 9
10 12 13 105 11 436 10 5 158 21 3 0 6 10 9
9 13 11 114 23 458 1 6 166 13 3 0 15 3 9
5 9 14 103 22 438 9 5 175 20 7 0 16 8 9
11 15 11 97 13 439 8 1 165 16 5 0 8 9 9
8 14 13 112 23 438 7 5 155 11 7 0 7 8 9
4 18 14 94 26 449 14 7 181 18 7 0 14 10 9
4 6 12 114 22 436 13 12 175 17 4 NA 14 4 8
9 16 12 94 13 431 9 8 178 17 5 0 15 7 8
5 13 13 109 27 450 11 7 150 17 5 NA 8 7 9
7 7 12 106 13 439 13 7 176 25 3 0 13 10 9
7 14 14 97 25 442 8 3 166 20 5 NA 8 8 8
12 14 12 97 26 444 6 3 170 20 5 0 13 4 9
17 9 15 108 26 449 10 3 163 25 1 0 8 7 9
15 17 15 101 22 440 13 5 180 22 5 0 14 6 8
13 18 14 107 29 447 11 7 172 14 3 NA 17 4 9
10 12 12 109 28 432 9 4 177 27 4 0 13 4 9
20 13 13 97 29 435 9 2 167 18 4 NA 14 3 9
14 18 13 99 29 436 16 5 179 14 7 0 6 7 8
6 13 15 111 15 450 6 2 169 13 5 NA 7 10 9
8 15 12 92 21 442 11 5 151 12 7 NA 15 11 9
19 13 12 108 13 433 7 4 169 14 5 NA 13 4 9
13 7 13 107 26 450 17 1 169 7 5 NA 15 9 8
8 13 15 90 25 456 9 3 160 26 7 0 8 5 8
14 15 12 89 26 440 14 7 167 15 7 0 6 8 9
18 16 12 99 26 437 13 5 177 13 2 0 14 4 9
8 13 15 107 11 413 5 12 161 14 6 0 14 5 9
19 8 13 102 27 430 8 2 142 24 7 NA 17 6 9
19 19 14 103 21 430 15 7 170 22 3 NA 8 8 9
10 13 14 95 26 431 11 5 172 17 3 0 15 7 9
18 17 14 100 27 436 13 3 167 13 5 0 11 5 9
5 6 13 90 25 424 9 6 168 18 3 NA 8 7 8
9 14 12 98 13 430 13 6 166 27 7 0 16 9 8
8 9 14 103 23 436 8 6 179 8 5 0 14 7 9
12 13 12 100 27 433 11 7 167 10 3 0 15 9 8
8 11 13 85 24 438 10 5 170 24 3 NA 7 5 9
15 8 15 98 24 430 9 8 159 13 5 NA 15 8 8
18 15 13 96 25 448 14 5 177 12 7 0 16 11 9
4 10 13 93 24 432 14 3 171 20 7 0 15 7 8
9 19 15 104 25 427 10 7 170 18 3 0 15 7 9
12 6 13 107 26 437 9 6 154 20 6 NA 15 7 9
15 16 14 118 22 457 9 7 175 10 4 NA 17 3 9
13 8 15 107 24 450 17 9 171 21 7 0 7 9 9
9 13 13 108 29 433 7 4 179 22 3 NA 15 4 9
8 16 15 103 13 440 21 5 182 18 3 0 8 7 8
11 20 13 109 24 443 7 6 165 12 7 0 15 5 9
8 15 15 99 23 437 10 8 162 22 4 0 8 5 8
13 14 14 113 23 450 17 5 175 16 7 NA 7 11 9
12 18 13 102 22 439 12 8 152 25 5 0 14 6 9
16 14 10 93 24 452 10 4 140 16 3 NA 7 7 9
13 13 11 95 25 425 12 3 167 20 3 0 7 4 8
8 7 13 106 12 444 18 3 164 11 5 0 8 9 8
13 8 11 96 24 425 9 4 161 13 7 0 16 8 9
12 14 12 112 27 435 13 4 172 16 5 0 13 9 8
