"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 56 20 54 15 100 3.64
"2" "kukd" 399 0 0 1 NA 212 24 214 22 100 1.88
"3" "kuku" 1873 0 0 1 NA 1061 54 1066 58 100 1.77
"4" "pkd" 901 0 0 1 NA 453 28 448 20 100 1.99
"5" "pku" 2031 0 0 1 NA 1344 69 1334 68 100 1.51
"6" "pp" 16685 0 0 1 NA 4621 107 4614 93 100 3.61
"7" "tdkd" 82 0.12 NA 0.89 NA 58 19 56 16 100 1.41
"8" "tdku" 65 0 0 1 NA 33 10 32 10 100 1.97
"9" "tdp" 1082 0 0 1 NA 584 35 586 33 100 1.85
"10" "tdtd" 221 0.02 NA 0.98 NA 150 34 153 39 100 1.47
"11" "tukd" 99 0.38 NA 0.66 NA 93 15 95 13 100 1.06
"12" "tuku" 1 0.55 NA 0.65 NA 1 2 1 1 100 1
"13" "tup" 497 0 0 1 NA 404 35 404 30 100 1.23
"14" "tutd" 102 0.51 NA 0.5 NA 103 20 102 19 100 0.99
"15" "tutu" 3575 0 0 1 NA 2493 94 2480 108 100 1.43
