"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 20 12 19 12 100 6.8
"2" "kukd" 159 0 0 1 NA 57 12 56 13 100 2.79
"3" "kuku" 677 0 0 1 NA 241 18 240 19 100 2.81
"4" "pkd" 345 0 0 1 NA 117 15 116 15 100 2.95
"5" "pku" 742 0 0 1 NA 301 26 299 27 100 2.47
"6" "pp" 9190 0 0 1 NA 1103 42 1096 31 100 8.33
"7" "tdkd" 27 0.08 NA 0.92 NA 12 8 10 7 100 2.25
"8" "tdku" 23 0 0 1 NA 6 3 5 3 100 3.83
"9" "tdp" 538 0 0 1 NA 116 16 115 15 100 4.64
"10" "tdtd" 100 0 0 1 NA 19 13 15 10 100 5.26
"11" "tukd" 23 0.43 NA 0.62 NA 21 6 21 6 100 1.1
"12" "tuku" 0 1 NA 0.82 NA 0 1 0 0 100 NA
"13" "tup" 107 0.04 NA 0.96 NA 80 15 80 14 100 1.34
"14" "tutd" 22 0.21 NA 0.84 NA 17 6 17 6 100 1.29
"15" "tutu" 915 0 0 1 NA 454 30 452 30 100 2.02
