"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 28 15 27 13 100 5.07
"2" "kukd" 208 0 0 1 NA 89 18 90 16 100 2.34
"3" "kuku" 908 0 0 1 NA 388 30 388 30 100 2.34
"4" "pkd" 484 0 0 1 NA 196 20 197 17 100 2.47
"5" "pku" 995 0 0 1 NA 496 35 498 35 100 2.01
"6" "pp" 11218 0 0 1 NA 1767 53 1764 50 100 6.35
"7" "tdkd" 36 0.09 NA 0.91 NA 22 10 20 8 100 1.64
"8" "tdku" 27 0 0 1 NA 11 4 11 4 100 2.45
"9" "tdp" 620 0 0 1 NA 194 22 195 21 100 3.2
"10" "tdtd" 124 0 0 1 NA 42 19 38 19 100 2.95
"11" "tukd" 39 0.31 NA 0.72 NA 35 8 35 7 100 1.11
"12" "tuku" 0 1 NA 0.69 NA 0 1 0 0 100 NA
"13" "tup" 170 0 0 1 NA 135 15 134 15 100 1.26
"14" "tutd" 37 0.09 NA 0.92 NA 29 7 29 6 100 1.28
"15" "tutu" 1371 0 0 1 NA 763 43 766 42 100 1.8
