"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
10 18 10 91 10 122 23 4 83 32 9 0 17 9 10
12 7 10 84 17 118 39 11 78 23 8 0 15 8 10
10 16 11 78 19 123 17 10 88 33 13 0 13 11 11
16 19 10 83 10 122 15 5 78 31 5 NA 8 11 9
13 13 12 78 9 119 17 3 99 33 9 0 18 10 9
5 16 11 77 21 126 11 10 76 21 11 0 17 9 9
7 16 11 73 19 134 26 6 80 33 11 NA 8 9 9
15 19 10 79 19 126 19 5 73 15 8 0 17 7 10
7 17 11 68 19 124 37 9 85 27 4 0 16 5 10
12 12 10 80 19 123 16 4 85 34 9 0 8 11 10
7 8 10 88 10 121 15 8 86 28 6 NA 17 10 11
13 16 12 81 17 125 29 7 82 36 8 0 15 6 12
8 14 11 74 10 132 27 9 81 34 9 NA 15 5 9
7 14 10 84 19 126 21 4 81 20 12 NA 16 13 11
12 17 11 76 19 126 27 7 86 22 10 0 17 11 10
11 9 11 79 19 127 9 7 78 32 7 0 16 4 9
17 10 10 76 9 117 25 7 77 35 9 NA 9 7 10
11 14 9 79 19 125 37 7 99 23 9 0 15 13 11
17 13 12 83 19 114 22 8 85 31 8 NA 7 16 10
22 15 10 76 18 121 17 3 76 32 9 0 18 11 9
13 8 11 87 22 115 12 7 69 26 4 0 15 12 11
11 15 10 80 19 122 11 9 86 35 12 0 9 5 9
9 9 10 78 18 124 19 3 74 31 9 NA 16 11 13
10 16 9 89 19 118 17 7 86 24 10 NA 15 10 9
18 19 11 82 9 119 21 3 82 35 6 NA 15 12 10
13 15 10 82 17 121 21 8 80 28 10 0 7 11 11
6 17 10 102 21 119 17 5 90 36 10 0 17 13 11
16 14 12 75 20 113 23 6 81 30 12 0 15 13 10
13 7 11 89 21 127 24 10 80 20 10 0 8 12 10
19 17 12 83 11 118 11 7 83 26 4 0 19 9 11
11 18 11 85 19 123 32 9 87 26 4 0 8 5 10
12 12 11 75 21 120 21 10 85 40 5 NA 13 9 10
4 11 10 77 21 121 26 4 84 26 7 0 14 12 9
9 17 10 75 9 118 20 6 64 22 8 0 16 11 9
7 13 10 72 9 124 25 3 84 20 3 0 7 8 10
20 10 12 70 10 132 12 7 93 29 7 0 18 11 11
18 17 10 76 18 115 12 9 51 26 4 0 18 9 10
9 10 11 82 19 126 13 9 92 20 6 NA 17 11 10
7 8 11 85 19 115 35 5 83 19 10 0 9 10 11
14 13 11 80 10 110 14 4 79 30 6 0 15 5 10
13 17 11 97 19 116 21 6 89 43 8 0 17 13 8
20 18 10 88 21 125 21 9 89 42 8 0 15 10 10
11 14 11 79 21 122 20 7 76 27 11 NA 13 13 11
13 14 10 90 9 116 12 5 80 39 9 NA 15 10 11
16 13 10 74 18 125 25 8 103 37 11 0 17 8 10
15 18 10 73 18 123 31 9 87 18 4 0 8 9 10
6 6 9 80 9 131 27 8 74 26 6 0 16 11 9
11 17 9 85 19 125 20 12 87 40 5 NA 17 14 11
14 6 11 77 19 117 19 2 80 43 9 NA 9 11 11
10 13 11 82 18 121 24 8 81 38 8 0 13 7 10
5 14 11 81 9 107 28 3 85 30 11 0 9 7 10
10 13 11 79 23 132 32 9 85 39 9 NA 14 12 11
13 18 10 84 21 116 18 9 81 26 8 0 13 5 12
12 14 10 83 18 133 29 7 95 19 5 0 15 12 11
12 16 11 83 19 120 16 5 81 51 9 0 16 9 9
12 15 10 85 10 113 11 7 85 33 7 NA 18 12 9
10 7 11 77 21 123 19 7 108 31 10 0 15 9 9
10 15 12 80 9 116 23 9 94 25 11 NA 18 8 9
4 15 11 92 10 115 22 4 77 39 6 0 7 12 9
10 16 9 85 23 111 37 6 81 20 12 0 7 4 10
17 13 11 85 18 121 12 7 69 32 11 NA 13 5 10
6 15 11 79 19 124 26 6 79 21 9 0 13 9 10
8 15 11 83 9 124 20 8 92 30 5 0 14 5 10
12 17 11 77 19 112 21 9 85 32 9 0 15 10 10
11 15 9 92 21 122 20 7 99 31 6 0 8 14 11
9 14 10 72 19 121 8 4 86 26 11 NA 17 15 11
13 17 12 87 18 121 14 9 73 27 7 0 13 10 10
10 16 8 79 9 123 9 9 85 32 12 NA 15 11 10
25 9 11 78 19 123 21 8 85 34 11 0 14 4 12
26 14 12 78 17 122 14 9 95 36 9 0 15 10 10
9 13 10 73 9 127 19 8 83 32 10 0 17 13 9
10 16 11 69 19 119 19 4 79 28 5 0 16 11 10
4 18 11 72 10 118 17 5 74 20 11 NA 18 11 10
13 15 12 68 16 137 25 3 82 22 4 NA 18 9 12
12 7 11 72 19 121 15 9 82 26 7 0 15 13 10
13 15 11 86 23 120 13 4 96 15 12 NA 15 7 10
14 16 10 76 10 127 22 15 90 36 9 0 13 13 9
15 7 9 77 18 115 11 8 93 36 9 NA 14 11 10
10 8 11 86 10 123 26 10 85 25 9 0 7 11 11
11 17 11 85 19 118 22 5 87 24 9 0 15 13 9
8 11 11 71 19 116 20 7 81 28 9 NA 9 6 9
8 9 12 73 10 120 35 3 92 24 11 0 17 8 12
19 17 10 75 10 127 20 5 85 32 9 0 17 8 9
17 14 12 66 18 119 11 3 89 12 6 0 12 7 9
17 12 9 84 9 116 18 8 83 34 9 NA 18 7 10
8 13 10 81 16 122 27 11 92 47 10 0 15 10 11
12 15 11 67 9 125 17 8 72 29 12 0 17 4 9
8 17 9 70 16 110 19 7 78 25 4 0 19 6 8
12 14 11 75 10 125 16 5 81 19 9 0 6 9 10
17 20 12 79 9 117 15 7 74 31 9 0 14 11 10
17 17 11 92 19 121 34 9 72 32 7 0 14 10 10
20 13 12 71 10 127 23 4 79 30 9 NA 6 11 10
8 16 11 74 10 117 24 7 100 30 8 0 17 13 10
20 17 12 78 25 118 19 13 38 37 8 NA 13 13 11
7 14 10 81 21 123 17 7 85 27 4 NA 8 7 10
20 14 12 90 20 108 21 10 74 38 13 0 18 12 13
6 13 10 80 18 119 22 10 81 31 11 0 6 8 12
11 15 10 71 10 118 13 9 74 38 5 0 17 7 10
11 15 11 72 21 114 21 5 94 30 7 0 16 15 11
2 8 10 85 10 117 26 7 89 21 3 0 18 13 9
