"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 63 19 62 21 100 3.4
"2" "kukd" 438 0 0 1 NA 238 32 243 25 100 1.84
"3" "kuku" 2103 0 0 1 NA 1248 67 1252 67 100 1.69
"4" "pkd" 981 0 0 1 NA 525 31 524 27 100 1.87
"5" "pku" 2297 0 0 1 NA 1578 77 1580 73 100 1.46
"6" "pp" 18008 0 0 1 NA 5470 117 5468 104 100 3.29
"7" "tdkd" 88 0.07 NA 0.93 NA 61 16 60 16 100 1.44
"8" "tdku" 76 0 0 1 NA 38 10 38 10 100 2
"9" "tdp" 1205 0 0 1 NA 694 35 692 35 100 1.74
"10" "tdtd" 231 0.1 NA 0.9 NA 182 45 178 39 100 1.27
"11" "tukd" 111 0.49 NA 0.56 NA 112 17 110 18 100 0.99
"12" "tuku" 1 0.65 NA 0.65 NA 1 1 1 1 100 1
"13" "tup" 583 0 0 1 NA 491 54 498 29 100 1.19
"14" "tutd" 123 0.53 NA 0.5 NA 124 22 124 19 100 0.99
"15" "tutu" 4391 0 0 1 NA 3148 116 3144 105 100 1.39
