"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
24 181 1099 404 1348 4808 29 40 546 39 129 4 473 141 2920
30 219 1156 422 1505 4617 36 46 545 35 110 6 511 111 3086
27 218 1154 428 1584 4748 30 31 544 33 86 NA 497 101 2888
24 202 1046 371 1526 4888 36 46 532 66 82 4 453 125 3262
22 204 1087 405 1653 4767 30 36 522 54 129 NA 435 88 3101
25 183 1074 393 1521 4688 26 26 520 46 117 1 444 130 3222
22 189 1166 403 1374 4751 36 43 562 39 104 3 505 136 2971
25 178 1159 400 1418 4598 30 27 515 47 122 NA 481 131 3163
17 184 1258 400 1560 4763 37 38 523 59 124 2 537 126 3128
29 201 1229 384 1505 4712 34 33 563 45 101 3 496 120 3117
28 221 1109 360 1566 4867 28 40 573 47 104 NA 540 134 2939
17 201 1108 388 1553 4673 34 36 506 55 112 1 487 100 3130
25 240 1093 411 1588 4792 26 29 480 41 105 NA 546 111 3011
28 210 1191 415 1519 4807 14 24 554 38 82 1 517 113 2950
19 217 1241 419 1544 4579 28 30 491 44 100 NA 472 143 3143
20 204 1155 407 1478 4694 27 51 523 50 96 3 517 120 3038
27 171 1087 460 1570 4842 33 26 502 39 105 3 551 93 3204
32 208 1236 406 1527 4828 25 35 524 44 113 NA 465 107 2922
30 204 1143 389 1561 4923 26 44 515 47 112 3 490 119 3166
27 203 1096 409 1599 4693 31 44 546 53 90 2 515 116 2960
32 216 1254 397 1640 4930 32 44 541 46 113 6 520 103 2835
18 215 1113 418 1529 4873 38 33 527 32 97 1 487 119 3140
18 190 1194 380 1473 4713 36 36 524 48 94 1 554 130 3083
24 172 1119 414 1596 4752 36 26 516 44 101 1 461 128 2910
20 197 1212 433 1589 4846 34 52 513 42 102 2 495 113 3319
17 166 1197 390 1541 4619 42 29 568 42 96 1 482 109 3165
20 181 1122 194 1570 4775 32 41 498 48 105 1 578 105 3092
17 224 1196 392 1548 4926 29 56 553 36 121 1 469 94 3040
27 197 1102 418 1612 4748 35 40 547 45 88 NA 541 132 3008
27 203 1099 451 1393 4574 21 37 466 42 96 NA 457 107 3018
26 211 1104 429 1503 4882 24 28 515 51 85 3 494 120 3015
19 179 1169 406 1642 4792 31 40 548 39 110 NA 517 140 3010
23 190 1125 435 1636 4842 27 41 541 46 106 NA 475 109 3102
31 223 1199 423 1731 4814 30 43 516 53 91 1 434 123 2936
30 198 1222 419 1580 4616 34 50 562 60 109 4 495 109 2890
28 212 1196 412 1470 4650 28 39 502 59 123 4 463 122 3118
32 192 1133 425 1524 4801 32 27 569 50 114 5 498 115 3070
31 198 1112 389 1568 4739 33 45 524 34 93 NA 460 120 3192
14 201 1143 386 1450 4811 36 32 495 54 94 NA 538 126 2883
30 215 1134 432 1429 4625 34 44 555 53 111 NA 473 105 3026
15 180 1097 385 1592 4814 21 49 467 41 115 2 483 120 3024
29 203 1122 406 1629 4905 32 40 523 49 75 1 474 159 3018
32 187 1164 402 1679 4695 34 39 507 49 93 NA 518 122 3155
32 198 1181 378 1569 4806 48 72 554 37 80 NA 504 130 2953
28 207 1086 394 1405 4865 30 45 539 49 107 NA 464 128 3042
24 212 1192 413 1548 4706 41 47 535 47 100 1 537 139 3019
26 194 1198 415 1737 4750 40 50 525 48 122 2 482 120 3084
27 202 1160 403 1641 4731 33 44 512 43 117 NA 458 119 3068
22 225 1222 392 1445 4746 33 33 520 48 102 3 520 138 3054
23 209 1087 401 1401 4673 41 50 526 35 116 1 489 122 3130
