"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
37 116 375 102 313 431 15 17 89 13 11 18 20 73 NA
39 134 313 83 284 472 16 7 69 12 5 12 16 70 NA
45 144 333 100 287 455 9 7 76 23 7 34 11 88 NA
35 115 341 93 273 499 3 11 68 12 6 11 17 70 1
57 135 320 78 284 459 15 7 61 7 8 35 10 60 NA
24 69 262 72 214 495 11 2 71 17 11 37 13 108 NA
50 138 392 100 293 443 14 3 35 8 8 21 14 68 NA
36 122 287 70 247 446 14 5 41 11 9 28 9 77 1
57 135 311 103 288 527 21 6 89 10 11 36 15 75 NA
49 121 279 92 282 503 11 6 60 19 4 22 8 54 NA
35 96 323 72 247 430 3 5 53 26 7 31 14 62 1
42 99 323 99 292 436 3 4 54 26 9 21 10 74 NA
42 110 332 89 245 411 10 4 68 12 10 25 17 71 NA
15 95 281 78 240 472 9 14 60 17 5 27 15 62 NA
21 122 338 93 257 498 9 5 55 22 7 19 13 57 NA
32 134 370 93 331 482 26 17 51 15 11 31 16 66 NA
28 108 300 77 278 451 4 15 59 20 3 21 11 76 1
36 97 292 83 243 467 8 14 64 11 11 27 8 69 NA
35 94 286 87 251 449 4 10 64 18 9 22 16 81 NA
21 101 301 114 289 497 7 11 58 16 5 25 14 76 NA
34 107 349 83 234 500 14 7 58 15 8 27 9 72 NA
37 113 328 82 253 491 10 8 66 21 11 21 8 61 1
32 121 338 72 273 480 8 11 77 16 11 20 16 76 NA
32 117 305 73 256 454 3 12 61 14 7 11 7 54 NA
37 110 322 68 233 507 16 13 64 14 16 17 7 70 NA
22 89 298 71 321 500 8 4 55 22 8 20 23 82 NA
52 111 304 93 294 457 9 2 64 16 12 22 17 72 NA
49 123 308 72 284 430 12 5 64 10 9 22 14 78 NA
29 94 286 93 201 397 2 5 60 20 4 26 11 67 NA
46 117 313 75 253 443 4 3 61 17 7 19 12 65 NA
43 102 308 73 268 447 9 7 69 18 7 27 21 59 NA
51 114 325 73 262 486 7 18 55 15 14 26 8 80 NA
34 142 346 97 306 470 6 14 63 20 11 31 27 61 NA
46 112 295 78 249 481 14 7 53 8 12 18 17 63 NA
29 95 294 74 191 454 15 5 53 17 6 34 12 72 NA
34 114 345 79 263 498 14 11 61 18 8 26 18 45 1
46 109 330 73 298 465 12 11 73 18 8 35 21 82 NA
12 103 384 57 271 451 11 8 56 24 10 18 15 65 1
25 104 333 74 275 467 7 10 72 8 3 28 17 68 NA
55 147 338 108 274 450 6 19 91 15 10 22 11 67 NA
33 116 293 90 259 460 9 14 49 17 9 23 19 59 NA
34 38 288 83 230 462 5 2 68 17 7 33 20 66 NA
32 105 330 84 256 485 14 5 70 16 12 28 17 72 NA
36 88 279 72 278 469 10 4 57 11 3 28 17 72 NA
39 98 279 91 264 454 11 22 70 14 6 23 21 67 NA
49 85 303 103 296 503 16 8 71 17 9 21 7 99 NA
19 98 276 81 279 457 14 6 67 14 6 13 15 72 NA
60 111 307 105 246 422 10 8 55 17 9 32 12 47 NA
