"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
30 49 131 66 98 282 6 8 64 27 12 1 52 12 155
7 42 129 60 98 281 16 10 49 13 12 NA 39 15 187
10 45 140 64 99 315 12 1 54 9 14 NA 48 14 191
25 67 141 83 82 320 7 8 58 20 19 NA 47 11 159
13 52 154 47 87 298 14 3 46 23 14 1 61 11 159
9 49 113 63 92 315 7 3 41 9 18 NA 32 10 174
10 54 175 56 87 368 23 11 59 25 9 NA 65 11 173
13 50 151 61 90 307 10 10 55 29 11 1 43 7 177
12 46 132 73 118 313 7 11 60 5 14 NA 35 8 180
12 51 143 75 112 316 8 3 51 15 9 NA 58 4 144
26 47 141 63 91 283 11 5 63 20 16 NA 46 15 166
8 51 150 62 95 318 16 7 41 16 14 3 57 19 160
4 41 139 46 106 327 19 9 54 14 10 NA 21 16 162
13 32 144 50 93 289 14 1 41 11 14 NA 40 7 160
16 42 132 71 112 305 9 2 61 27 5 1 54 16 183
9 46 135 56 122 326 9 3 36 20 23 NA 55 14 153
9 41 137 61 104 296 8 4 46 16 11 NA 39 11 149
10 18 110 45 99 297 9 7 45 28 20 NA 35 14 150
8 30 127 48 75 270 10 5 50 22 7 1 47 2 137
6 33 102 53 107 283 7 6 51 16 12 NA 44 11 183
12 48 130 64 80 285 9 1 61 18 12 2 45 14 195
13 46 117 70 103 312 9 6 53 23 17 NA 42 12 184
10 46 139 55 119 277 7 1 42 22 16 NA 48 11 182
11 44 107 49 101 316 5 6 46 19 9 NA 57 17 136
21 52 157 59 112 304 12 1 45 12 7 1 46 3 171
19 52 145 66 104 354 8 1 53 21 5 NA 39 14 180
15 72 118 58 81 287 6 1 54 25 21 NA 45 9 161
19 79 176 61 115 293 10 5 38 20 12 NA 35 13 139
16 53 156 64 113 253 5 2 53 23 9 NA 42 15 172
18 46 113 65 111 331 6 8 67 25 13 NA 41 11 177
6 43 116 61 88 305 8 5 59 22 17 NA 51 8 194
4 50 147 57 108 310 5 8 49 15 14 NA 34 16 189
12 48 164 55 108 300 9 5 51 12 21 NA 47 9 184
18 39 123 50 122 302 11 9 34 20 15 NA 32 5 187
9 36 139 61 102 305 11 5 61 21 9 NA 58 14 152
8 23 159 60 110 261 18 7 25 15 11 NA 41 22 166
9 54 132 61 86 289 10 5 53 15 23 NA 47 15 173
6 41 125 75 121 290 10 3 47 8 11 NA 52 23 166
16 39 108 59 90 318 16 3 42 13 12 NA 29 19 127
