"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
6 38 132 52 81 301 14 7 59 18 17 1 57 11 185
14 47 146 61 91 275 16 5 55 18 18 NA 51 13 153
6 46 129 62 143 288 13 6 61 17 16 NA 20 11 170
16 39 130 49 110 310 14 5 50 16 7 NA 44 11 149
14 38 111 67 104 303 11 9 55 31 7 NA 46 21 167
7 57 149 64 113 285 22 12 45 18 11 NA 40 7 167
18 50 143 61 104 328 9 2 48 17 13 NA 49 9 177
20 48 126 56 86 306 11 18 50 18 13 NA 58 17 205
17 46 118 55 111 287 10 4 46 5 9 NA 53 13 147
31 56 123 57 84 320 15 1 59 16 6 NA 36 9 170
5 57 146 67 91 312 14 7 53 21 4 NA 42 7 159
10 62 174 67 112 331 20 5 58 19 15 NA 71 8 174
11 44 144 47 88 285 17 4 56 8 24 NA 23 4 141
4 40 137 64 142 341 6 10 48 27 22 NA 34 10 158
20 60 127 59 83 287 9 2 33 11 15 NA 39 8 151
6 51 144 51 80 332 3 1 52 7 18 NA 66 9 176
12 36 154 49 100 284 10 4 52 29 22 1 57 8 186
11 39 123 51 119 336 3 3 43 10 7 NA 64 18 167
15 43 150 48 114 267 16 9 56 14 17 1 40 15 166
13 37 133 60 115 279 10 NA 66 25 10 NA 38 11 171
18 57 153 62 107 351 7 9 60 28 12 NA 47 9 172
9 45 130 49 43 322 7 2 47 9 7 NA 36 4 163
11 37 122 51 109 315 13 3 50 14 20 NA 45 11 189
7 40 127 46 98 304 13 5 68 8 29 NA 40 10 161
15 55 129 23 102 301 9 5 45 19 26 1 50 12 168
10 36 147 48 93 276 13 7 55 7 10 NA 57 13 173
9 37 118 54 112 305 8 11 31 15 22 NA 53 8 145
14 31 139 28 97 300 19 3 60 13 12 1 53 11 140
10 55 138 52 91 307 11 3 49 24 13 NA 31 3 169
13 39 149 54 120 305 6 5 48 13 14 NA 33 8 165
15 55 160 57 87 263 10 3 23 15 22 NA 47 24 160
10 47 191 49 94 293 3 3 52 29 17 1 32 19 146
7 43 130 60 117 318 12 3 51 8 16 NA 40 6 147
14 60 138 59 83 303 14 8 50 20 17 NA 43 5 174
15 45 131 28 107 336 8 5 35 10 16 NA 39 11 159
26 49 148 62 81 260 8 3 38 17 29 NA 48 12 132
6 44 131 47 90 287 13 6 59 8 14 NA 50 10 144
4 39 130 29 93 269 4 NA 45 19 13 NA 42 13 161
29 50 126 69 106 302 17 6 49 20 8 NA 51 13 190
15 31 130 50 97 279 8 1 60 14 11 NA 36 18 147
8 43 112 49 78 309 7 5 40 17 10 NA 38 8 186
16 47 138 68 83 356 4 5 59 24 13 NA 56 11 162
6 42 134 45 91 289 7 7 43 13 13 NA 45 11 159
17 40 109 74 100 284 12 3 63 16 14 NA 53 9 201
14 49 130 49 107 346 10 1 59 22 8 NA 43 9 159
12 51 127 32 95 281 17 3 50 22 12 1 44 18 148
7 37 116 63 100 320 3 5 45 24 21 NA 54 14 191
6 34 118 53 80 295 3 4 57 20 13 NA 52 7 178
17 55 132 60 113 336 11 7 41 13 23 NA 52 16 173
9 51 139 60 108 291 12 3 64 6 13 NA 30 4 145
12 50 131 46 95 313 3 6 51 15 17 NA 59 11 168
19 58 122 53 95 294 5 8 55 17 9 NA 60 11 168
13 56 152 57 99 330 11 3 52 8 15 NA 57 6 186
21 48 139 64 101 302 14 6 34 22 14 NA 46 15 176
10 38 149 52 118 317 13 9 37 17 14 1 42 14 170
12 41 129 62 101 287 12 4 52 19 7 NA 54 14 179
3 44 157 64 106 278 10 7 43 19 25 NA 43 11 156
10 36 132 51 96 313 15 4 55 30 18 1 57 13 169
4 41 121 49 101 308 10 4 46 10 6 NA 44 29 149
15 23 138 77 102 295 6 3 37 23 4 NA 51 17 163
9 67 145 69 113 281 16 3 51 13 10 NA 39 3 150
6 46 131 63 83 321 7 7 55 24 8 NA 59 13 172
13 45 144 41 91 340 2 1 56 13 16 NA 47 13 160
10 30 139 53 92 273 14 8 43 19 12 NA 17 11 157
14 55 136 23 100 277 2 2 36 22 18 2 59 12 176
31 50 132 61 102 306 10 2 45 13 6 NA 40 11 177
12 44 152 50 106 319 9 1 45 8 23 NA 36 4 146
19 33 150 55 118 353 15 1 51 14 11 NA 42 11 166
11 40 136 56 115 289 3 8 42 12 22 NA 41 15 144
18 57 158 66 132 307 10 5 40 6 18 NA 39 9 155
17 62 124 76 123 365 8 7 35 24 23 NA 64 6 168
12 41 116 77 91 301 7 3 55 8 5 NA 52 16 160
11 48 147 62 115 301 6 3 38 14 8 NA 41 15 156
12 55 157 61 111 278 12 3 43 15 17 NA 60 17 145
5 39 100 58 90 305 12 3 58 13 11 NA 67 8 176
13 49 119 58 108 314 6 3 55 31 15 NA 52 10 151
14 44 113 50 87 289 4 5 54 19 9 2 41 11 160
16 50 150 59 104 244 5 5 41 20 16 NA 32 13 167
15 43 162 67 119 338 7 5 57 8 22 NA 49 10 161
14 50 112 71 85 345 7 4 48 25 12 NA 45 14 157
11 24 124 58 87 329 15 2 40 20 14 1 37 9 154
10 49 145 50 111 275 5 3 51 19 13 1 39 11 171
18 36 125 63 40 289 9 1 38 12 7 NA 40 14 180
9 34 117 64 117 318 5 5 58 37 9 1 38 13 169
12 21 140 32 101 357 10 3 68 21 22 1 41 11 195
15 49 149 60 134 345 9 4 58 18 14 NA 50 14 146
10 45 143 56 88 292 8 5 54 24 20 NA 63 5 149
17 52 126 51 105 269 9 5 60 12 11 NA 58 9 163
6 37 126 50 67 315 13 6 56 16 13 NA 56 5 162
7 47 143 61 92 276 5 4 54 9 17 NA 58 6 144
24 66 164 56 145 352 6 10 49 8 12 NA 49 15 187
17 50 126 54 86 324 7 1 55 27 18 NA 43 11 154
9 30 120 53 110 314 15 6 55 11 10 NA 51 12 138
14 36 133 46 92 303 8 5 73 8 17 NA 18 21 151
14 33 125 61 101 229 10 9 45 16 11 NA 45 8 172
16 46 131 44 102 288 19 7 63 20 22 1 39 18 158
12 40 113 40 77 320 8 4 33 7 12 NA 50 20 148
12 51 136 64 92 298 6 10 43 35 24 NA 47 8 215
12 33 137 57 100 301 13 3 58 27 25 NA 43 8 162
6 48 109 59 106 306 11 5 49 23 19 NA 42 12 164
