"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
17 22 15 75 29 163 12 5 79 12 18 0 18 18 31
11 17 15 61 24 161 8 6 67 10 21 0 38 10 28
14 18 13 73 25 170 13 4 85 30 22 0 40 10 27
7 8 17 72 29 174 13 3 71 24 27 0 39 14 24
11 17 13 72 13 180 17 5 83 30 25 0 34 25 26
9 18 14 66 23 155 17 3 68 26 24 0 38 9 32
15 19 15 75 26 172 16 1 69 24 14 0 37 21 28
11 21 12 28 21 156 14 2 68 19 28 0 39 17 24
16 21 14 38 29 163 9 3 82 16 10 0 39 19 25
9 17 14 72 24 157 4 1 78 22 22 0 35 19 24
6 19 14 86 27 177 13 1 93 25 19 0 36 18 27
12 14 14 63 15 151 11 3 76 27 20 NA 36 20 26
17 17 14 70 15 174 14 3 84 19 9 0 35 27 27
15 16 11 70 26 173 10 6 93 17 23 0 32 10 29
10 11 13 72 15 156 13 2 75 14 26 0 37 19 26
14 19 12 70 28 178 9 3 70 18 11 0 36 6 23
20 16 14 74 14 168 12 5 76 26 25 0 31 21 26
8 15 14 71 24 158 10 8 83 13 11 0 17 23 30
17 10 13 84 30 166 12 4 83 37 22 0 38 31 25
11 9 14 67 25 163 11 5 66 18 23 NA 37 19 28
8 17 17 76 25 155 9 1 75 13 21 NA 17 21 30
10 17 16 57 26 173 22 5 68 15 27 0 42 27 29
24 19 17 37 28 172 8 3 73 19 23 0 33 17 28
15 18 15 78 26 159 26 5 77 10 24 NA 33 12 30
11 15 17 73 29 156 11 6 79 22 12 0 42 10 26
8 16 14 69 28 150 13 1 75 18 23 NA 37 16 30
11 17 14 66 15 170 15 4 82 18 23 NA 37 19 22
14 18 16 60 28 169 15 7 79 28 24 0 36 19 24
10 16 14 75 14 170 9 1 85 19 11 0 40 21 28
15 15 16 77 26 163 6 4 77 18 10 NA 34 19 29
11 15 14 64 28 150 9 3 37 18 21 0 36 24 30
10 22 14 79 29 163 9 4 70 20 23 0 39 25 28
10 16 13 70 26 168 12 5 72 22 22 0 39 25 29
